"Data/Hora","Produto","SEC 4 - Ar Desumidificado (C)","SEC 4 - BO-02 (%)","SEC 4 - Câmara de Secagem (mmca)","SEC 4 - Delta P Filtro Cesto (mmca)","SEC 4 - Densidade TQ Origem (g/l)","SEC 4 - Duto do LF02 para CL02 (C)","SEC 4 - Malha do filtro","SEC 4 - LF-01(Pó) (C)","SEC 4 - LF-01(Tela) (C)","SEC 4 - Lote","SEC 4 - Lote TQ Origem","SEC 4 - Massa Seca TQ Origem (%)","SEC 4 - Massa Seca TQ Origem (auxiliar) (%)","SEC 4 - Peso TQ Origem (kg)","SEC 4 - Peso TQ Origem (em MS) (%)","SEC 4 - Pressão da Linha de Alimentação (bar)","SEC 4 - Pressão Delta P CL-01 (mmca)","SEC 4 - Pressão Delta P CL-02 (mmca)","SEC 4 - Pressão LF-01 (mmca)","SEC 4 - Pressão LF-02 (mmca)","SEC 4 - Pressão VE-01 (mmca)","SEC 4 - Pressão VE-04 (mmca)","SEC 4 - Processo","SEC 4 - Rotação VE-01 (%)","SEC 4 - Rotação VE-02 (%)","SEC 4 - Rotação VE-04 (%)","SEC 4 - Rotação VE-05 (%)","SEC 4 - Rotação VE-06 (%)","SEC 4 - Rotação VE-07 (%)","SEC 4 - Saída Câmara (C)","SEC 4 - Saída do Envase(Pó) (C)","SEC 4 - Soprador RO-01 (mmca)","SEC 4 - Vazão de Água Evaporada (kg/h)","SEC 4 - Temp. Antes TQ 10 (pasteurização) (C)","SEC 4 - Temp. Após TQ 10 (C)","SEC 4 - Temperatura AQ-01 (C)","SEC 4 - Temperatura AQ-02 (C)","SEC 4 - Temperatura AQ-03 (C)","SEC 4 - Temperatura AQ-04 (C)","SEC 4 - Temperatura AQ-05 (C)","SEC 4 - Temperatura AQ-06 (C)","SEC 4 - Temperatura AQ-07 (C)","SEC 4 - Totalizador de Entrada (kg)","SEC 4 - TQ Origem","SEC 4 - Vazão de Ar VE-04 (kg/h)","SEC 4 - Vazão de Ar VE-05 (kg/h)","SEC 4 - Vazão de Ar VE-06 (kg/h)","SEC 4 - Vazão de Entrada (kg/h)","SEC 4 - VE-08 (mmca)","SEC 4 - Volume TQ Origem (m3)","SEC 4 - XV-109 Aberta (s)","SEC 4 - XV-109 Intervalo (s)","SEC 4 - Verificação","SEC 4 - Taxa de Evaporação (%)","SEC 4 - Totalizador de Entrada (auxiliar) (kg)","SEC 4 - Sanitização tq. emerg. foi feita?","SEC 4 - Nivel TQ Origem (g/l)","SEC 4 - Nível Óleo BO 02","SEC 4 - Temperatura TQ Origem (C)","SEC 4 - Tela da peneira","SEC 4 - Avaliação material retido","SEC 4 - Monitoramento (peneira)","SEC 4 - Saída do Envaso(Pó) manual (C)","SEC 4 - Monitoramento","SEC 4 - Verificação RO","SEC 4 - Totalizador de pó (kg)","SEC 4 - Pressão VE-05 (mmca)","SEC 4 - Pressão VE-06 (mmca)","SEC 4 - Umidade Absoluta (g/kg)","SEC 4 - Abertura vv de vapor principal","SEC 4 - Bico 1","SEC 4 - Bico 2","SEC 4 - Bico 3","SEC 4 - Bico 4","SEC 4 - Bico 5","SEC 4 - Bico 6","SEC 4 - Pastilha 1","SEC 4 - Pastilha 2","SEC 4 - Pastilha 3","SEC 4 - Pastilha 4","SEC 4 - Pastilha 5","SEC 4 - Pastilha 6","SEC 4 - Bico 1 Do Secador 4 Aberto","SEC 4 - Bico 2 Do Secador 4 Aberto","SEC 4 - Bico 3 Do Secador 4 Aberto","SEC 4 - Bico 4 Do Secador 4 Aberto","SEC 4 - Bico 5 Do Secador 4 Aberto","SEC 4 - Bico 6 Do Secador 4 Aberto","SEC 4 - CV Válvula de Controle de Pressão LF-02 (%)"
"07/07/2024 10:06:40","Bionis YE 18L - G Ext Lev SC20 AGLO","4.72","42.25","-2.62","","","52.94","","79.49","0.00","Q424183 (155618)","24ME0648 (155527)","44.37","44.37","67041.78","29746.44","129.72","78.43","118.35","57.18","-0.80","10.99","92.34","Secagem - 1a H","90.76","84.99","39.99","64.99","64.99","93.45","86.96","38.77","2581.91","92.21","75.51","73.56","137.63","39.88","77.39","45.07","26.33","36.19","21.76","2247.87","TER 1","","","","1004.44","182.00","","2","10","","8.81","2247.87","","65.72","","5.88","","","","","","","947.47","83.66","77.44","8","59.23","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","65.18"
"07/07/2024 10:58:03","Bionis YE 18L - G Ext Lev SC20 AGLO","4.71","43.69","-3.79","","","55.14","","80.75","0.00","Q424183 (155618)","24ME0648 (155527)","44.37","44.37","66639.54","29567.96","129.75","77.55","117.97","60.31","-2.39","10.45","92.17","Secagem - 2a H","90.76","84.99","39.99","64.99","64.99","93.45","87.84","40.80","2606.19","87.60","75.61","72.06","138.36","40.01","77.98","44.96","26.64","40.30","22.10","3060.55","TER 1","","","","998.62","172.00","","2","10","","8.37","3060.55","","65.33","","5.91","","","","","","","1290.00","80.30","74.63","8","58.65","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","69.24"
"07/07/2024 11:58:02","Bionis YE 18L - G Ext Lev SC20 AGLO","4.72","43.69","-3.26","","","55.09","","79.66","0.00","Q424183 (155618)","24ME0648 (155527)","44.37","44.37","66089.10","29323.73","129.80","76.26","117.63","56.71","-2.27","10.09","91.81","Secagem - 3a H","90.76","84.99","39.99","64.99","64.99","93.45","87.00","39.25","2580.16","86.50","80.58","72.96","137.75","39.68","76.33","45.11","27.12","41.32","22.29","4074.74","TER 1","","","","944.64","177.00","","2","10","","8.26","4074.74","","64.79","","5.98","","","","","","","1717.49","84.58","74.04","8","58.65","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","69.29"
"07/07/2024 12:58:04","Bionis YE 18L - G Ext Lev SC20 AGLO","4.72","43.69","-2.49","","","55.99","","79.76","0.00","Q424183 (155618)","24ME0648 (155527)","44.37","44.37","65388.80","29013.01","129.76","75.60","116.16","54.61","-1.34","11.63","91.95","Secagem - 4a H","92.72","84.99","39.99","64.99","64.99","92.88","87.11","40.09","2607.06","97.27","81.39","73.19","138.13","39.97","78.24","45.14","27.31","37.66","22.63","5090.49","TER 1","","","","1041.61","178.00","","2","10","","9.29","5090.49","","64.11","","6.03","","","","","","","2145.63","82.52","72.75","8","58.65","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","68.81"
"07/07/2024 13:58:00","Bionis YE 18L - G Ext Lev SC20 AGLO","4.72","43.69","-3.05","","","56.99","","79.47","0.00","Q424183 (155618)","24ME0648 (155527)","44.37","44.37","64689.96","28702.94","130.13","75.86","117.25","52.92","-6.81","11.11","90.14","Secagem - 5a H","92.72","84.99","39.99","64.99","64.99","92.88","86.76","39.58","2538.16","104.52","76.57","72.53","137.66","39.83","77.54","44.70","27.41","42.96","22.23","6101.85","TER 1","","","","1016.06","177.00","","2","10","","9.98","6101.85","","63.42","","6.09","","","","","","","2571.92","81.28","75.81","7","58.65","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","66.73"
"07/07/2024 14:58:02","Bionis YE 18L - G Ext Lev SC20 AGLO","4.26","43.79","-3.39","","","54.33","","79.74","0.00","Q424183 (155618)","24ME0648 (155527)","44.37","44.37","64055.39","28421.38","129.92","74.13","115.31","62.09","-7.14","10.28","90.81","Secagem - 6a H","92.72","84.99","39.99","64.99","64.99","92.88","87.04","40.32","2572.94","94.25","75.37","73.10","137.66","40.26","78.38","44.85","27.58","36.86","22.47","7115.40","TER 1","","","","959.48","175.00","","2","10","","9.00","7115.40","","62.80","","6.15","","","","","","","2999.13","79.20","75.60","7","58.16","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","67.18"
"07/07/2024 15:57:59","Bionis YE 18L - G Ext Lev SC20 AGLO","4.74","43.79","-2.73","","","52.92","","79.43","0.00","Q424183 (155618)","24ME0648 (155527)","44.37","44.37","63199.36","28041.56","130.27","74.88","116.44","56.38","-7.20","11.45","92.36","Secagem - 7a H","92.72","84.99","39.99","64.99","64.99","92.88","87.12","39.56","2554.78","95.60","76.37","72.93","137.91","40.12","77.90","45.03","27.63","43.28","22.50","8125.17","TER 1","","","","990.65","179.98","","2","10","","9.13","8125.17","","61.96","","6.23","","","","","","","3424.75","82.59","73.41","8","58.16","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","68.14"
"07/07/2024 16:58:03","Bionis YE 18L - G Ext Lev SC20 AGLO","4.74","43.79","-0.23","","","56.45","","79.65","0.00","Q424183 (155618)","24ME0648 (155527)","44.37","44.37","62179.07","27588.85","129.72","75.59","115.41","56.92","-2.96","12.55","93.58","Secagem - 8a H","93.24","84.99","39.99","64.99","64.99","92.69","87.00","44.10","2454.38","84.67","79.39","73.69","137.18","40.09","78.75","44.96","27.73","38.85","22.60","9139.40","TER 1","","","","1005.09","146.00","","2","10","","8.09","9139.40","","60.96","","6.31","","","","","","","3852.25","78.58","73.36","7","58.16","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","77.42"
"07/07/2024 17:58:03","Bionis YE 18L - G Ext Lev SC20 AGLO","4.23","43.79","-3.68","","","54.13","","79.12","0.00","Q424183 (155618)","24ME0648 (155527)","44.37","44.37","60963.92","27049.69","129.73","74.34","117.50","57.74","-10.75","9.85","90.89","Secagem - 9a H","93.24","84.99","39.99","64.99","64.99","92.69","87.00","40.14","2425.72","101.64","82.08","73.87","137.51","40.00","77.62","44.95","27.49","37.06","22.22","10151.39","TER 1","","","","1125.81","146.00","","2","10","","9.71","10151.39","","59.77","","6.40","","","","","","","4278.81","78.83","75.43","8","58.16","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","75.14"
"07/07/2024 18:58:02","Bionis YE 18L - G Ext Lev SC20 AGLO","4.71","43.72","-2.51","","","55.40","","79.30","0.00","Q424183 (155618)","24ME0648 (155527)","44.37","44.37","59075.40","26211.75","130.06","76.54","117.28","57.89","-0.25","10.92","92.25","Secagem - 10a H","93.24","84.99","39.99","64.99","64.99","92.69","87.08","43.92","2376.28","87.78","75.37","73.28","137.56","40.24","78.61","44.88","26.90","41.38","22.07","11163.60","TER 1","","","","987.09","138.00","","2","10","","8.38","11163.60","","57.92","","6.49","","","","","","","4705.46","80.69","75.44","8","58.63","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","76.25"
"07/07/2024 19:58:01","Bionis YE 18L - G Ext Lev SC20 AGLO","4.21","43.72","-3.30","","","55.63","","79.16","0.00","Q424183 (155618)","24ME0648 (155527)","44.37","44.37","58620.44","26009.89","129.83","78.60","116.88","56.15","-2.16","11.68","91.23","Secagem - 11a H","93.24","84.99","39.99","64.99","64.99","92.69","87.00","40.29","2345.40","94.98","77.07","73.91","137.69","39.86","77.56","45.14","27.05","42.93","21.76","12175.36","TER 1","","","","970.84","139.00","","2","10","","9.07","12175.36","","57.47","","6.30","","","","","","","5131.91","81.48","76.54","8","58.63","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","71.41"
"07/07/2024 20:58:03","Bionis YE 18L - G Ext Lev SC20 AGLO","4.21","43.72","-3.24","","","54.87","","79.31","0.00","Q424183 (155618)","24ME0648 (155527)","44.37","44.37","57537.88","25529.56","129.91","76.74","118.22","57.38","-2.14","10.37","90.61","Secagem - 12a H","92.29","84.99","39.99","64.99","64.99","92.94","86.92","39.11","2465.35","92.40","77.30","72.97","137.45","39.90","78.07","44.93","26.73","38.20","21.58","13188.50","TER 1","","","","991.78","147.00","","2","10","","8.83","13188.50","","56.41","","6.16","","","","","","","5558.95","79.57","75.19","8","58.63","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","70.13"
"07/07/2024 21:57:58","Bionis YE 18L - G Ext Lev SC20 AGLO","4.21","43.72","-2.23","","","54.89","","79.18","0.00","Q424183 (155618)","24ME0648 (155527)","44.37","44.37","56423.39","25035.06","129.99","77.46","119.42","55.38","-1.43","11.62","92.76","Secagem - 13a H","92.29","84.99","39.99","64.99","64.99","92.94","86.94","38.56","2496.16","92.51","77.66","72.73","137.94","39.96","78.16","45.21","26.50","37.66","21.23","14200.17","TER 1","","","","979.13","148.93","","2","10","","8.84","14200.17","","55.32","","6.01","","","","","","","5985.37","80.58","77.79","8","58.63","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","68.55"
"07/07/2024 22:57:57","Bionis YE 18L - G Ext Lev SC20 AGLO","4.24","43.80","-2.45","","","55.09","","79.47","0.00","Q424183 (155618)","24ME0648 (155527)","44.37","44.37","55578.19","24660.04","129.89","76.25","118.51","57.63","4.25","11.65","92.24","Secagem - 14a H","92.29","84.99","39.99","64.99","64.99","92.94","86.90","40.97","2489.38","93.27","79.65","72.38","137.72","40.15","78.29","45.00","26.72","43.93","21.43","15212.73","TER 1","","","","1015.13","150.80","","2","10","","8.91","15212.73","","54.49","","5.83","","","","","","","6412.15","79.78","72.03","8","59.03","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","69.40"
"07/07/2024 23:58:00","Bionis YE 18L - G Ext Lev SC20 AGLO","4.73","43.80","-2.66","","","58.41","","79.89","0.00","Q424183 (155618)","24ME0648 (155527)","44.37","44.37","54512.69","24187.28","130.18","75.55","117.53","58.36","-4.59","10.38","90.31","Secagem - 15a H","92.29","84.99","39.99","64.99","64.99","92.94","87.23","40.86","2489.08","92.14","77.92","72.79","138.10","40.40","78.51","45.19","27.01","37.79","22.34","16225.88","TER 1","","","","1026.89","140.00","","2","10","","8.80","16225.88","","53.44","","5.66","","","","","","","6839.19","82.49","76.27","8","59.03","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","69.23"
"08/07/2024 00:57:56","Bionis YE 18L - G Ext Lev SC20 AGLO","4.25","43.80","-3.54","","","55.81","","79.16","0.00","Q424183 (155618)","24ME0648 (155527)","44.37","44.37","53483.25","23730.52","130.10","77.29","118.62","56.83","-3.65","12.44","90.62","Secagem - 16a H","91.59","84.99","39.99","64.99","64.99","92.62","86.92","39.02","2426.16","93.85","79.69","72.66","138.02","39.94","78.13","45.00","26.36","37.63","20.84","17237.50","TER 1","","","","1015.78","146.60","","2","10","","8.96","17237.50","","52.44","","5.54","","","","","","","7265.61","81.66","76.39","8","59.03","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","67.11"
"08/07/2024 01:57:59","Bionis YE 18L - G Ext Lev SC20 AGLO","4.28","43.80","-1.17","","","56.78","","79.62","0.00","Q424183 (155618)","24ME0648 (155527)","44.37","44.37","52537.89","23311.06","130.24","76.64","119.07","59.70","-5.15","11.64","94.01","Secagem - 17a H","91.59","84.99","39.99","64.99","64.99","92.62","87.12","39.86","2492.66","94.11","78.19","72.82","138.69","39.51","77.03","45.29","26.70","43.36","21.37","18251.65","TER 1","","","","1025.16","142.08","","2","10","","8.99","18251.65","","51.51","","5.52","","","","","","","7693.06","81.38","77.05","8","59.03","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","66.83"
"08/07/2024 02:58:01","Bionis YE 18L - G Ext Lev SC20 AGLO","4.28","43.75","-1.01","","","54.50","","79.60","0.00","Q424183 (155618)","24ME0648 (155527)","44.37","44.37","51569.63","22881.44","130.00","77.35","119.31","56.58","1.19","12.66","95.91","Secagem - 18a H","91.59","84.99","39.99","64.99","64.99","92.62","87.08","39.75","2478.66","91.13","78.11","72.98","138.24","40.06","78.15","44.81","26.43","39.70","21.29","19265.39","TER 1","","","","1001.53","147.00","","2","10","","8.70","19265.39","","50.56","","5.55","","","","","","","8120.37","83.02","74.97","8","58.48","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","69.98"
"08/07/2024 03:57:55","Bionis YE 18L - G Ext Lev SC20 AGLO","4.27","43.75","-3.83","","","56.63","","79.35","0.00","Q424183 (155618)","24ME0648 (155527)","44.37","44.37","50475.46","22395.96","129.75","80.21","121.46","55.99","-6.41","10.86","89.34","Secagem - 19a H","91.59","84.99","39.99","64.99","64.99","92.62","86.85","38.09","2514.31","93.27","78.25","72.83","138.55","39.90","78.29","45.08","26.04","36.63","21.15","20276.45","TER 1","","","","1007.53","147.00","","2","10","","8.91","20276.45","","49.49","","5.61","","","","","","","8546.53","79.70","74.99","8","58.48","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","69.40"
"08/07/2024 04:57:58","Bionis YE 18L - G Ext Lev SC20 AGLO","4.28","43.75","-4.11","","","54.61","","79.18","0.00","Q424183 (155618)","24ME0648 (155527)","44.37","44.37","49447.32","21939.78","130.21","80.75","119.32","56.97","-2.49","10.02","92.74","Secagem - 20a H","91.93","84.99","39.99","64.99","64.99","91.69","86.99","38.58","2507.53","92.78","78.45","72.78","138.79","39.88","77.90","44.88","25.64","43.53","20.58","21290.25","TER 1","","","","1003.31","146.33","","2","10","","8.86","21290.25","","48.48","","5.67","","","","","","","8973.81","78.67","77.77","8","60.96","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","68.83"
"08/07/2024 05:57:54","Bionis YE 18L - G Ext Lev SC20 AGLO","4.26","43.75","-3.45","","","54.92","","79.01","0.00","Q424183 (155618)","24ME0648 (155527)","44.37","44.37","48558.11","21545.23","130.23","80.94","120.08","58.34","1.75","11.46","91.95","Secagem - 21a H","91.93","84.99","39.99","64.99","64.99","91.69","86.68","37.42","2536.84","91.71","77.64","72.60","137.55","39.55","77.35","45.17","25.63","39.82","20.70","22302.27","TER 1","","","","1004.91","151.20","","2","10","","8.76","22302.27","","47.61","","5.73","","","","","","","9400.35","81.44","76.98","8","60.96","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","66.33"
"08/07/2024 06:57:55","Bionis YE 18L - G Ext Lev SC20 AGLO","4.24","43.82","-0.66","","","54.85","","79.33","0.00","Q424183 (155618)","24ME0648 (155527)","44.37","44.37","45029.32","19979.51","129.78","80.27","117.89","57.40","-1.49","10.71","94.17","Secagem - 22a H","91.93","84.99","39.99","64.99","64.99","91.69","86.99","37.50","2454.81","92.64","77.18","72.90","137.62","40.09","78.71","44.90","25.76","36.66","21.23","23315.93","TER 1","","","","1017.00","152.92","","2","10","","8.85","23315.93","","44.13","","5.96","","","","","","","9827.68","82.39","75.95","8","60.96","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","65.50"
"08/07/2024 07:57:57","Bionis YE 18L - G Ext Lev SC20 AGLO","4.28","43.82","-3.50","","","53.74","","79.21","0.00","Q424183 (155618)","24ME0648 (155527)","44.37","44.37","45029.50","19979.59","130.34","79.55","117.60","57.08","-1.49","11.03","93.04","Secagem - 23a H","91.93","84.99","39.99","64.99","64.99","91.69","87.16","37.95","2537.94","92.88","78.62","71.87","138.47","40.23","78.72","45.02","25.64","43.87","21.39","24329.95","TER 1","","","","1018.50","166.15","","2","10","","8.87","24329.95","","44.13","","5.96","","","","","","","10255.11","81.52","78.27","8","58.45","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","66.43"
"08/07/2024 08:57:56","Bionis YE 18L - G Ext Lev SC20 AGLO","4.82","43.82","-3.92","","","53.30","","79.45","0.00","Q424183 (155618)","24ME0648 (155527)","44.37","44.37","45002.80","19967.74","130.01","78.88","116.83","57.01","-5.05","10.19","91.22","Secagem - 24a H","92.09","84.99","39.99","64.99","64.99","92.84","87.18","39.80","2551.06","91.15","81.74","72.76","138.41","39.87","78.56","45.17","26.21","40.33","21.77","25344.40","TER 1","","","","1005.38","170.47","","2","10","","8.71","25344.40","","44.13","","5.96","","","","","","","10682.71","77.66","73.72","8","58.45","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","69.97"
"08/07/2024 09:57:59","Bionis YE 18L - G Ext Lev SC20 AGLO","4.36","43.82","-2.47","","","54.08","","79.31","0.00","Q424183 (155618)","24ME0648 (155527)","44.37","44.37","45002.09","19967.43","129.72","80.45","117.46","56.38","-0.90","11.57","94.68","Secagem - 25a H","92.09","84.99","39.99","64.99","64.99","92.84","87.15","37.84","2501.19","93.36","73.11","73.49","138.05","39.81","77.93","45.15","25.95","36.38","21.20","26358.59","TER 1","","","","1022.34","163.07","","2","10","","8.92","26358.59","","44.13","","5.96","","","","","","","11110.24","83.45","75.06","8","58.45","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","66.11"
"08/07/2024 10:57:59","Bionis YE 18L - G Ext Lev SC20 AGLO","4.36","43.84","-3.98","","","53.92","","79.27","0.00","Q424183 (155618)","24ME0648 (155527)","44.37","44.37","44286.04","19649.72","130.39","78.56","117.45","55.29","0.03","10.56","91.62","Secagem - 26a H","92.09","84.99","39.99","64.99","64.99","92.84","87.07","38.30","2520.00","93.74","77.03","72.15","138.30","40.28","78.38","45.21","26.37","41.30","21.91","27373.88","TER 1","","","","1007.53","170.08","","2","10","","8.95","27373.88","","43.42","","6.01","","","","","","","11538.18","81.22","78.25","8","58.45","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","63.96"
"08/07/2024 11:57:53","Bionis YE 18L - G Ext Lev SC20 AGLO","4.38","43.84","0.43","","","56.55","","79.80","0.00","Q424183 (155618)","24ME0648 (155527)","44.37","44.37","43584.26","19338.34","129.76","77.51","116.72","55.86","-4.47","10.63","95.75","Secagem - 27a H","92.09","84.99","39.99","64.99","64.99","92.84","86.87","41.76","2491.78","93.69","81.75","72.92","137.79","39.88","78.60","45.06","26.45","43.07","21.25","28388.93","TER 1","","","","1005.66","169.77","","2","10","","8.95","28388.93","","42.73","","6.06","","","","","","","11966.03","81.55","72.63","8","59.95","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","70.01"
"08/07/2024 12:57:57","Bionis YE 18L - G Ext Lev SC20 AGLO","3.83","43.84","-2.87","","","53.85","","79.53","0.00","Q424183 (155618)","24ME0648 (155527)","44.37","44.37","42841.69","19008.86","130.35","78.05","115.94","59.21","2.75","10.53","93.60","Secagem - 28a H","92.89","84.99","39.99","64.99","64.99","92.62","86.87","38.52","2524.81","93.41","77.30","73.31","137.61","39.97","77.66","44.88","26.78","37.79","21.58","29406.51","TER 1","","","","1033.03","176.10","","2","10","","8.92","29406.51","","42.00","","6.14","","","","","","","12394.95","80.72","76.16","8","59.95","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","69.53"
"08/07/2024 13:17:19","Bionis YE 18L - G Ext Lev SC20 AGLO","5.57","43.84","-1.48","","","56.75","","79.65","0.00","Q424183 (155618)","24ME0648 (155527)","44.37","44.37","42511.06","18862.16","129.65","76.50","116.38","54.99","-2.65","11.16","91.97","Troca Lote ou Ordem","92.89","84.99","39.99","64.99","64.99","92.62","86.79","39.60","2434.03","93.41","79.41","72.60","137.92","39.52","77.32","45.65","27.67","36.47","22.92","29735.12","TER 1","","","","1023.14","171.00","","2","10","","8.92","29735.12","","41.68","","6.15","","","","","","","12533.45","83.00","75.70","8","57.40","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","66.91"
"08/07/2024 13:17:45","Bionis YE 18L - Ext.Lev BB-500 AGLO","5.57","43.84","-1.18","","","56.15","","79.61","0.00","Q424184 (155609)","24ME0648 (155527)","44.37","44.37","42488.18","18852.01","129.99","77.73","115.86","55.53","-2.66","11.02","92.93","Secagem - 1a H","92.89","84.99","39.99","64.99","64.99","92.62","86.88","39.68","2474.94","93.35","79.79","72.58","138.13","39.44","77.26","45.65","27.66","36.40","22.91","29742.60","TER 1","","","","1023.00","171.00","","2","10","","8.92","29742.60","","41.65","","6.15","","","","","","","12536.60","81.25","75.56","8","57.40","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","66.91"
"08/07/2024 13:57:54","Bionis YE 18L - Ext.Lev BB-500 AGLO","4.03","43.84","-3.90","","","57.07","","79.29","0.00","Q424184 (155609)","24ME0648 (155527)","44.37","44.37","41926.35","18602.72","130.18","77.74","115.83","57.24","-3.76","11.38","90.94","Secagem - 2a H","92.89","84.99","39.99","64.99","64.99","92.62","87.18","39.12","2453.06","93.64","78.19","73.28","138.60","40.06","78.02","45.06","26.83","37.72","21.78","30423.44","TER 1","","","","1017.66","158.50","","2","10","","8.94","30423.44","","41.11","","6.20","","","","","","","12823.59","83.69","81.91","8","57.40","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","64.30"
"08/07/2024 14:57:53","Bionis YE 18L - Ext.Lev BB-500 AGLO","4.06","44.06","-2.76","","","53.77","","79.43","0.00","Q424184 (155609)","24ME0648 (155527)","44.37","44.37","41144.64","18255.88","129.81","76.68","115.41","55.41","-10.56","11.18","92.88","Secagem - 3a H","92.89","84.99","39.99","64.99","64.99","92.62","87.02","39.17","2488.72","93.40","79.03","73.20","137.66","39.88","77.40","44.80","26.86","43.07","21.46","31440.49","TER 1","","","","1019.72","172.30","","2","10","","8.92","31440.49","","40.34","","6.27","","","","","","","13252.29","79.50","74.92","8","57.40","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","69.55"
"08/07/2024 15:57:58","Bionis YE 18L - Ext.Lev BB-500 AGLO","4.87","44.06","-3.62","","","54.23","","79.38","0.00","Q424184 (155609)","24ME0648 (155527)","44.37","44.37","40226.43","17848.47","129.81","76.71","116.63","61.46","0.29","11.64","91.64","Secagem - 4a H","92.89","84.99","39.99","64.99","64.99","92.62","87.13","38.18","2498.56","92.95","78.81","72.91","138.66","40.38","78.50","44.91","26.41","41.46","21.44","32458.70","TER 1","","","","1016.34","175.87","","2","10","","8.88","32458.70","","39.44","","6.34","","","","","","","13681.46","81.53","77.52","8","59.91","0.00","1.70","0.00","1.70","0.00","1.70","0.00","3.00","0.00","3.00","0.00","3.00","0","1","0","1","0","1","64.69"
