"TimeStamp","Time Zone","G100CP2_SET123001","G100CP2_FT125007","G100CP2_FT123506"
"5/27/2024 9:44","GMT-3.0","170","4,885.00","40,579.69"
"5/27/2024 9:44","GMT-3.0","170","4,884.22","39,709.38"
"5/27/2024 9:45","GMT-3.0","170","4,883.44","48,323.44"
"5/27/2024 9:45","GMT-3.0","170","4,882.66","41,709.38"
"5/27/2024 9:45","GMT-3.0","170","4,881.88","36,312.50"
"5/27/2024 9:45","GMT-3.0","170","4,881.56","43,080.66"
"5/27/2024 9:45","GMT-3.0","170","4,881.56","40,460.55"
"5/27/2024 9:45","GMT-3.0","170","4,881.56","39,746.88"
"5/27/2024 9:46","GMT-3.0","170","4,881.56","40,222.66"
"5/27/2024 9:46","GMT-3.0","170","4,881.56","39,914.84"
"5/27/2024 9:46","GMT-3.0","170","4,881.56","38,365.62"
"5/27/2024 9:46","GMT-3.0","170","4,882.59","39,728.91"
"5/27/2024 9:46","GMT-3.0","170","4,884.31","37,996.88"
"5/27/2024 9:46","GMT-3.0","170","4,886.03","36,101.04"
"5/27/2024 9:47","GMT-3.0","170","4,887.75","39,800.00"
"5/27/2024 9:47","GMT-3.0","170","4,889.47","39,255.27"
"5/27/2024 9:47","GMT-3.0","170","4,891.19","35,975.00"
"5/27/2024 9:47","GMT-3.0","170","4,891.12","38,947.66"
"5/27/2024 9:47","GMT-3.0","170","4,889.88","44,503.12"
"5/27/2024 9:47","GMT-3.0","170","4,888.62","37,455.47"
"5/27/2024 9:48","GMT-3.0","170","4,887.38","36,724.06"
"5/27/2024 9:48","GMT-3.0","170","4,886.12","41,499.06"
"5/27/2024 9:48","GMT-3.0","170","4,884.88","42,603.91"
"5/27/2024 9:48","GMT-3.0","170","4,884.19","35,564.06"
"5/27/2024 9:48","GMT-3.0","170","4,883.88","40,774.22"
"5/27/2024 9:48","GMT-3.0","170","4,883.56","40,771.72"
"5/27/2024 9:49","GMT-3.0","170","4,883.25","39,063.12"
"5/27/2024 9:49","GMT-3.0","170","4,882.94","39,300.78"
"5/27/2024 9:49","GMT-3.0","170","4,882.62","40,835.94"
"5/27/2024 9:49","GMT-3.0","170","4,882.22","39,605.47"
"5/27/2024 9:49","GMT-3.0","170","4,881.75","39,909.38"
"5/27/2024 9:49","GMT-3.0","170","4,881.28","39,909.38"
"5/27/2024 9:50","GMT-3.0","170","4,880.81","41,175.00"
"5/27/2024 9:50","GMT-3.0","170","4,880.34","39,175.39"
"5/27/2024 9:50","GMT-3.0","170","4,879.88","40,496.88"
"5/27/2024 9:50","GMT-3.0","170","4,879.50","38,138.80"
"5/27/2024 9:50","GMT-3.0","170","4,879.19","39,518.23"
"5/27/2024 9:50","GMT-3.0","170","4,878.88","33,850.78"
"5/27/2024 9:51","GMT-3.0","170","4,878.56","40,927.61"
"5/27/2024 9:51","GMT-3.0","170","4,878.25","40,725.00"
"5/27/2024 9:51","GMT-3.0","170","4,877.94","37,162.50"
"5/27/2024 9:51","GMT-3.0","170","4,878.94","38,563.28"
"5/27/2024 9:51","GMT-3.0","170","4,880.81","40,745.31"
"5/27/2024 9:51","GMT-3.0","170","4,882.69","39,748.18"
"5/27/2024 9:52","GMT-3.0","170","4,884.56","34,184.38"
"5/27/2024 9:52","GMT-3.0","170","4,886.44","41,382.03"
"5/27/2024 9:52","GMT-3.0","170","4,888.31","42,893.75"
"5/27/2024 9:52","GMT-3.0","170","4,888.59","39,578.64"
"5/27/2024 9:52","GMT-3.0","170","4,887.81","38,175.78"
"5/27/2024 9:52","GMT-3.0","170","4,887.03","39,726.56"
"5/27/2024 9:53","GMT-3.0","170","4,886.25","35,953.12"
"5/27/2024 9:53","GMT-3.0","170","4,885.47","45,046.88"
"5/27/2024 9:53","GMT-3.0","170","4,884.69","37,764.06"
"5/27/2024 9:53","GMT-3.0","170","4,883.81","41,105.47"
"5/27/2024 9:53","GMT-3.0","170","4,882.88","37,671.88"
"5/27/2024 9:53","GMT-3.0","170","4,881.94","41,469.14"
"5/27/2024 9:54","GMT-3.0","170","4,881.00","40,473.44"
"5/27/2024 9:54","GMT-3.0","170","4,880.06","43,526.56"
"5/27/2024 9:54","GMT-3.0","170","4,879.12","36,555.47"
"5/27/2024 9:54","GMT-3.0","170","4,879.03","39,856.25"
"5/27/2024 9:54","GMT-3.0","170","4,879.50","33,553.12"
"5/27/2024 9:54","GMT-3.0","170","4,879.97","40,294.14"
"5/27/2024 9:55","GMT-3.0","170","4,880.44","41,870.31"
"5/27/2024 9:55","GMT-3.0","170","4,880.91","42,322.66"
"5/27/2024 9:55","GMT-3.0","170","4,881.38","43,685.94"
"5/27/2024 9:55","GMT-3.0","170","4,880.91","37,151.56"
"5/27/2024 9:55","GMT-3.0","170","4,879.81","40,006.25"
"5/27/2024 9:55","GMT-3.0","170","4,878.72","41,353.12"
"5/27/2024 9:56","GMT-3.0","170","4,877.62","42,439.06"
"5/27/2024 9:56","GMT-3.0","170","4,876.53","38,790.04"
"5/27/2024 9:56","GMT-3.0","170","4,875.44","36,726.56"
"5/27/2024 9:56","GMT-3.0","170","4,875.56","39,648.44"
"5/27/2024 9:56","GMT-3.0","170","4,876.50","40,537.50"
"5/27/2024 9:56","GMT-3.0","170","4,877.44","43,112.50"
"5/27/2024 9:57","GMT-3.0","170","4,878.38","32,835.94"
"5/27/2024 9:57","GMT-3.0","170","4,879.31","41,808.20"
"5/27/2024 9:57","GMT-3.0","170","4,880.25","39,858.12"
"5/27/2024 9:57","GMT-3.0","170","4,881.56","35,973.75"
"5/27/2024 9:57","GMT-3.0","170","4,883.12","43,604.69"
"5/27/2024 9:57","GMT-3.0","170","4,884.69","37,623.83"
"5/27/2024 9:58","GMT-3.0","170","4,886.25","41,032.81"
"5/27/2024 9:58","GMT-3.0","170","4,887.81","38,391.41"
"5/27/2024 9:58","GMT-3.0","170","4,889.38","40,981.25"
"5/27/2024 9:58","GMT-3.0","170","4,889.72","42,639.84"
"5/27/2024 9:58","GMT-3.0","170","4,889.25","38,995.31"
"5/27/2024 9:58","GMT-3.0","170","4,888.78","39,178.12"
"5/27/2024 9:59","GMT-3.0","170","4,888.31","39,952.08"
"5/27/2024 9:59","GMT-3.0","170","4,887.84","38,910.42"
"5/27/2024 9:59","GMT-3.0","170","4,887.38","37,868.75"
"5/27/2024 9:59","GMT-3.0","170","4,886.62","37,957.81"
"5/27/2024 9:59","GMT-3.0","170","4,885.69","38,532.81"
"5/27/2024 9:59","GMT-3.0","170","4,884.75","39,769.53"
"5/27/2024 10:00","GMT-3.0","170","4,883.81","47,446.88"
"5/27/2024 10:00","GMT-3.0","170","4,882.88","42,198.44"
"5/27/2024 10:00","GMT-3.0","170","4,881.94","39,556.25"
"5/27/2024 10:00","GMT-3.0","170","4,881.56","37,873.44"
"5/27/2024 10:00","GMT-3.0","170","4,881.56","39,082.81"
"5/27/2024 10:00","GMT-3.0","170","4,881.56","40,726.17"
"5/27/2024 10:01","GMT-3.0","170","4,881.56","42,210.94"
"5/27/2024 10:01","GMT-3.0","170","4,881.56","34,313.80"
"5/27/2024 10:01","GMT-3.0","170","4,881.56","39,105.47"
"5/27/2024 10:01","GMT-3.0","170","4,882.31","42,207.03"
"5/27/2024 10:01","GMT-3.0","170","4,883.56","38,884.38"
"5/27/2024 10:01","GMT-3.0","170","4,884.81","37,370.31"
"5/27/2024 10:02","GMT-3.0","170","4,886.06","37,370.31"
"5/27/2024 10:02","GMT-3.0","170","4,887.31","41,307.62"
"5/27/2024 10:02","GMT-3.0","170","4,888.56","38,976.56"
"5/27/2024 10:02","GMT-3.0","170","4,888.59","39,591.41"
"5/27/2024 10:02","GMT-3.0","170","4,887.81","41,667.19"
"5/27/2024 10:02","GMT-3.0","170","4,887.03","41,978.91"
"5/27/2024 10:03","GMT-3.0","170","4,886.25","37,471.36"
"5/27/2024 10:03","GMT-3.0","170","4,885.47","37,764.84"
"5/27/2024 10:03","GMT-3.0","170","4,884.69","38,262.50"
"5/27/2024 10:03","GMT-3.0","170","4,883.53","39,341.60"
"5/27/2024 10:03","GMT-3.0","170","4,882.12","38,393.36"
"5/27/2024 10:03","GMT-3.0","170","4,880.72","39,737.89"
"5/27/2024 10:04","GMT-3.0","170","4,879.31","44,062.50"
"5/27/2024 10:04","GMT-3.0","170","4,877.91","36,973.96"
"5/27/2024 10:04","GMT-3.0","170","4,876.50","38,625.00"
"5/27/2024 10:04","GMT-3.0","170","4,879.12","40,834.69"
"5/27/2024 10:04","GMT-3.0","170","4,884.44","38,064.38"
"5/27/2024 10:04","GMT-3.0","170","4,889.75","38,501.56"
"5/27/2024 10:05","GMT-3.0","170","4,895.06","47,989.06"
"5/27/2024 10:05","GMT-3.0","170","4,900.38","38,795.90"
"5/27/2024 10:05","GMT-3.0","170","4,905.69","40,830.08"
"5/27/2024 10:05","GMT-3.0","170","4,907.25","39,989.84"
"5/27/2024 10:05","GMT-3.0","170","4,906.31","36,635.94"
"5/27/2024 10:05","GMT-3.0","170","4,905.38","39,951.56"
"5/27/2024 10:06","GMT-3.0","170","4,904.44","42,535.94"
"5/27/2024 10:06","GMT-3.0","170","4,903.50","41,110.16"
"5/27/2024 10:06","GMT-3.0","170","4,902.56","39,684.38"
"5/27/2024 10:06","GMT-3.0","170","4,900.12","42,791.41"
"5/27/2024 10:06","GMT-3.0","170","4,896.69","37,953.12"
"5/27/2024 10:06","GMT-3.0","170","4,893.25","40,194.53"
"5/27/2024 10:07","GMT-3.0","170","4,889.81","35,235.94"
"5/27/2024 10:07","GMT-3.0","170","4,886.38","38,809.38"
"5/27/2024 10:07","GMT-3.0","170","4,882.94","38,944.79"
"5/27/2024 10:07","GMT-3.0","170","4,881.00","37,508.59"
"5/27/2024 10:07","GMT-3.0","170","4,880.06","41,239.84"
"5/27/2024 10:07","GMT-3.0","170","4,879.12","40,488.67"
"5/27/2024 10:08","GMT-3.0","170","4,878.19","38,618.75"
"5/27/2024 10:08","GMT-3.0","170","4,877.25","40,863.87"
"5/27/2024 10:08","GMT-3.0","170","4,876.31","40,574.22"
"5/27/2024 10:08","GMT-3.0","170","4,877.16","41,472.27"
"5/27/2024 10:08","GMT-3.0","170","4,879.19","38,509.89"
"5/27/2024 10:08","GMT-3.0","170","4,881.22","39,048.44"
"5/27/2024 10:09","GMT-3.0","170","4,883.25","43,603.12"
"5/27/2024 10:09","GMT-3.0","170","4,885.28","38,483.98"
"5/27/2024 10:09","GMT-3.0","170","4,887.31","40,339.06"
"5/27/2024 10:09","GMT-3.0","170","4,888.50","41,139.84"
"5/27/2024 10:09","GMT-3.0","170","4,889.12","38,841.14"
"5/27/2024 10:09","GMT-3.0","170","4,889.75","40,466.93"
"5/27/2024 10:10","GMT-3.0","170","4,890.38","39,239.06"
"5/27/2024 10:10","GMT-3.0","170","4,891.00","35,858.59"
"5/27/2024 10:10","GMT-3.0","170","4,891.62","38,321.88"
"5/27/2024 10:10","GMT-3.0","170","4,890.84","38,684.57"
"5/27/2024 10:10","GMT-3.0","170","4,889.12","34,279.30"
"5/27/2024 10:10","GMT-3.0","170","4,887.41","40,619.53"
"5/27/2024 10:11","GMT-3.0","170","4,885.69","39,596.36"
"5/27/2024 10:11","GMT-3.0","170","4,883.97","38,365.62"
"5/27/2024 10:11","GMT-3.0","170","4,882.25","39,844.53"
"5/27/2024 10:11","GMT-3.0","170","4,881.84","47,889.45"
"5/27/2024 10:11","GMT-3.0","170","4,882.31","41,672.92"
"5/27/2024 10:11","GMT-3.0","170","4,882.78","40,557.42"
"5/27/2024 10:12","GMT-3.0","170","4,883.25","40,857.03"
"5/27/2024 10:12","GMT-3.0","170","4,883.72","41,589.06"
"5/27/2024 10:12","GMT-3.0","170","4,884.19","37,006.25"
"5/27/2024 10:12","GMT-3.0","170","4,884.19","44,206.51"
"5/27/2024 10:12","GMT-3.0","170","4,883.88","39,692.19"
"5/27/2024 10:12","GMT-3.0","170","4,883.56","38,229.30"
"5/27/2024 10:13","GMT-3.0","170","4,883.25","41,596.88"
"5/27/2024 10:13","GMT-3.0","170","4,882.94","39,766.80"
"5/27/2024 10:13","GMT-3.0","170","4,882.62","40,414.84"
"5/27/2024 10:13","GMT-3.0","170","4,882.50","41,114.84"
"5/27/2024 10:13","GMT-3.0","170","4,882.50","38,193.75"
"5/27/2024 10:13","GMT-3.0","170","4,882.50","44,879.95"
"5/27/2024 10:14","GMT-3.0","170","4,882.50","42,759.38"
"5/27/2024 10:14","GMT-3.0","170","4,882.50","38,978.12"
"5/27/2024 10:14","GMT-3.0","170","4,882.50","38,345.83"
"5/27/2024 10:14","GMT-3.0","170","4,882.88","41,432.81"
"5/27/2024 10:14","GMT-3.0","170","4,883.50","40,503.12"
"5/27/2024 10:14","GMT-3.0","170","4,884.12","41,171.88"
"5/27/2024 10:15","GMT-3.0","170","4,884.75","43,512.50"
"5/27/2024 10:15","GMT-3.0","170","4,885.38","38,215.62"
"5/27/2024 10:15","GMT-3.0","170","4,886.00","39,678.64"
"5/27/2024 10:15","GMT-3.0","170","4,886.34","40,060.16"
"5/27/2024 10:15","GMT-3.0","170","4,886.50","34,376.04"
"5/27/2024 10:15","GMT-3.0","170","4,886.66","39,214.06"
"5/27/2024 10:16","GMT-3.0","170","4,886.81","40,439.06"
"5/27/2024 10:16","GMT-3.0","170","4,886.97","40,980.21"
"5/27/2024 10:16","GMT-3.0","170","4,887.12","36,998.44"
"5/27/2024 10:16","GMT-3.0","170","4,886.16","41,056.25"
"5/27/2024 10:16","GMT-3.0","170","4,884.44","41,803.12"
"5/27/2024 10:16","GMT-3.0","170","4,882.72","40,990.62"
"5/27/2024 10:17","GMT-3.0","170","4,881.00","40,184.38"
"5/27/2024 10:17","GMT-3.0","170","4,879.28","38,972.66"
"5/27/2024 10:17","GMT-3.0","170","4,877.56","42,678.12"
"5/27/2024 10:17","GMT-3.0","170","4,877.81","38,523.44"
"5/27/2024 10:17","GMT-3.0","170","4,879.38","40,792.19"
"5/27/2024 10:17","GMT-3.0","170","4,880.94","41,278.12"
"5/27/2024 10:18","GMT-3.0","170","4,882.50","41,106.25"
"5/27/2024 10:18","GMT-3.0","170","4,884.06","41,248.05"
"5/27/2024 10:18","GMT-3.0","170","4,885.62","44,851.56"
"5/27/2024 10:18","GMT-3.0","170","4,886.34","39,928.91"
"5/27/2024 10:18","GMT-3.0","170","4,886.50","33,925.00"
"5/27/2024 10:18","GMT-3.0","170","4,886.66","38,945.83"
"5/27/2024 10:19","GMT-3.0","170","4,886.81","41,231.25"
"5/27/2024 10:19","GMT-3.0","170","4,886.97","37,303.52"
"5/27/2024 10:19","GMT-3.0","170","4,887.12","37,497.92"
"5/27/2024 10:19","GMT-3.0","170","4,887.09","42,100.31"
"5/27/2024 10:19","GMT-3.0","170","4,886.94","39,601.88"
"5/27/2024 10:19","GMT-3.0","170","4,886.78","38,670.83"
"5/27/2024 10:20","GMT-3.0","170","4,886.62","44,009.38"
"5/27/2024 10:20","GMT-3.0","170","4,886.47","39,505.47"
"5/27/2024 10:20","GMT-3.0","170","4,886.31","38,079.17"
"5/27/2024 10:20","GMT-3.0","170","4,886.72","41,308.59"
"5/27/2024 10:20","GMT-3.0","170","4,887.50","43,745.31"
"5/27/2024 10:20","GMT-3.0","170","4,888.28","39,839.65"
"5/27/2024 10:21","GMT-3.0","170","4,889.06","35,678.52"
"5/27/2024 10:21","GMT-3.0","170","4,889.84","41,079.10"
"5/27/2024 10:21","GMT-3.0","170","4,890.62","38,099.61"
"5/27/2024 10:21","GMT-3.0","170","4,889.72","39,882.81"
"5/27/2024 10:21","GMT-3.0","170","4,887.69","43,598.44"
"5/27/2024 10:21","GMT-3.0","170","4,885.66","39,746.88"
"5/27/2024 10:22","GMT-3.0","170","4,883.62","40,868.75"
"5/27/2024 10:22","GMT-3.0","170","4,881.59","39,070.31"
"5/27/2024 10:22","GMT-3.0","170","4,879.56","44,435.94"
"5/27/2024 10:22","GMT-3.0","170","4,879.22","40,707.81"
"5/27/2024 10:22","GMT-3.0","170","4,880.00","38,465.62"
"5/27/2024 10:22","GMT-3.0","170","4,880.78","38,627.73"
"5/27/2024 10:23","GMT-3.0","170","4,881.56","40,706.25"
"5/27/2024 10:23","GMT-3.0","170","4,882.34","40,089.06"
"5/27/2024 10:23","GMT-3.0","170","4,883.12","40,147.66"
"5/27/2024 10:23","GMT-3.0","170","4,883.91","40,678.91"
"5/27/2024 10:23","GMT-3.0","170","4,884.69","43,089.06"
"5/27/2024 10:23","GMT-3.0","170","4,885.47","42,182.03"
"5/27/2024 10:24","GMT-3.0","170","4,886.25","40,421.88"
"5/27/2024 10:24","GMT-3.0","170","4,887.03","40,228.12"
"5/27/2024 10:24","GMT-3.0","170","4,887.81","40,035.16"
"5/27/2024 10:24","GMT-3.0","170","4,887.28","35,203.91"
"5/27/2024 10:24","GMT-3.0","170","4,885.88","37,140.62"
"5/27/2024 10:24","GMT-3.0","170","4,884.47","41,909.38"
"5/27/2024 10:25","GMT-3.0","170","4,883.06","39,077.61"
"5/27/2024 10:25","GMT-3.0","170","4,881.66","39,271.09"
"5/27/2024 10:25","GMT-3.0","170","4,880.25","39,993.75"
"5/27/2024 10:25","GMT-3.0","170","4,880.34","37,614.84"
"5/27/2024 10:25","GMT-3.0","170","4,881.44","39,965.62"
"5/27/2024 10:25","GMT-3.0","170","4,882.53","41,609.38"
"5/27/2024 10:26","GMT-3.0","170","4,883.62","43,643.75"
"5/27/2024 10:26","GMT-3.0","170","4,884.72","39,378.52"
"5/27/2024 10:26","GMT-3.0","175","4,885.81","44,903.12"
"5/27/2024 10:26","GMT-3.0","180","4,885.97","40,553.91"
"5/27/2024 10:26","GMT-3.0","180","4,885.50","38,737.50"
"5/27/2024 10:26","GMT-3.0","180","4,885.03","39,367.97"
"5/27/2024 10:27","GMT-3.0","180","4,884.56","40,508.33"
"5/27/2024 10:27","GMT-3.0","180","4,884.09","37,101.95"
"5/27/2024 10:27","GMT-3.0","180","4,883.62","38,550.00"
"5/27/2024 10:27","GMT-3.0","180","4,883.44","43,044.53"
"5/27/2024 10:27","GMT-3.0","180","4,883.44","39,245.31"
"5/27/2024 10:27","GMT-3.0","180","4,883.44","41,854.69"
"5/27/2024 10:28","GMT-3.0","180","4,883.44","37,830.31"
"5/27/2024 10:28","GMT-3.0","180","4,883.44","35,632.66"
"5/27/2024 10:28","GMT-3.0","180","4,883.44","47,053.12"
"5/27/2024 10:28","GMT-3.0","180","4,883.25","42,471.68"
"5/27/2024 10:28","GMT-3.0","180","4,882.94","39,712.89"
"5/27/2024 10:28","GMT-3.0","180","4,882.62","40,186.72"
"5/27/2024 10:29","GMT-3.0","180","4,882.31","37,117.71"
"5/27/2024 10:29","GMT-3.0","180","4,882.00","41,581.25"
"5/27/2024 10:29","GMT-3.0","180","4,881.69","40,801.56"
"5/27/2024 10:29","GMT-3.0","180","4,881.56","41,789.84"
"5/27/2024 10:29","GMT-3.0","180","4,881.56","39,040.62"
"5/27/2024 10:29","GMT-3.0","180","4,881.56","39,821.88"
"5/27/2024 10:30","GMT-3.0","180","4,881.56","46,509.38"
"5/27/2024 10:30","GMT-3.0","180","4,881.56","36,676.17"
"5/27/2024 10:30","GMT-3.0","180","4,881.56","39,023.44"
"5/27/2024 10:30","GMT-3.0","180","4,882.41","40,830.47"
"5/27/2024 10:30","GMT-3.0","180","4,883.81","41,114.06"
"5/27/2024 10:30","GMT-3.0","180","4,885.22","40,641.80"
"5/27/2024 10:31","GMT-3.0","180","4,886.62","39,865.62"
"5/27/2024 10:31","GMT-3.0","180","4,888.03","39,363.28"
"5/27/2024 10:31","GMT-3.0","180","4,889.44","39,396.88"
"5/27/2024 10:31","GMT-3.0","180","4,890.28","42,027.34"
"5/27/2024 10:31","GMT-3.0","180","4,890.75","38,286.72"
"5/27/2024 10:31","GMT-3.0","180","4,891.22","37,133.07"
"5/27/2024 10:32","GMT-3.0","180","4,891.69","40,493.75"
"5/27/2024 10:32","GMT-3.0","180","4,892.16","40,376.30"
"5/27/2024 10:32","GMT-3.0","180","4,892.62","36,851.56"
"5/27/2024 10:32","GMT-3.0","180","4,892.06","33,685.16"
"5/27/2024 10:32","GMT-3.0","180","4,890.81","41,723.44"
"5/27/2024 10:32","GMT-3.0","180","4,889.56","45,011.33"
"5/27/2024 10:33","GMT-3.0","180","4,888.31","38,350.00"
"5/27/2024 10:33","GMT-3.0","180","4,887.06","43,172.14"
"5/27/2024 10:33","GMT-3.0","180","4,885.81","35,384.38"
"5/27/2024 10:33","GMT-3.0","180","4,884.75","42,674.22"
"5/27/2024 10:33","GMT-3.0","180","4,883.81","36,001.56"
"5/27/2024 10:33","GMT-3.0","180","4,882.88","37,487.50"
"5/27/2024 10:34","GMT-3.0","180","4,881.94","38,228.12"
"5/27/2024 10:34","GMT-3.0","180","4,881.00","40,242.19"
"5/27/2024 10:34","GMT-3.0","180","4,880.06","42,428.12"
"5/27/2024 10:34","GMT-3.0","180","4,880.16","41,454.10"
"5/27/2024 10:34","GMT-3.0","180","4,880.94","50,000.00"
"5/27/2024 10:34","GMT-3.0","180","4,881.72","38,723.44"
"5/27/2024 10:35","GMT-3.0","180","4,882.50","38,459.38"
"5/27/2024 10:35","GMT-3.0","180","4,883.28","39,274.61"
"5/27/2024 10:35","GMT-3.0","180","4,884.06","40,968.23"
"5/27/2024 10:35","GMT-3.0","180","4,884.56","38,442.97"
"5/27/2024 10:35","GMT-3.0","180","4,884.88","42,431.25"
"5/27/2024 10:35","GMT-3.0","180","4,885.19","41,257.03"
"5/27/2024 10:36","GMT-3.0","180","4,885.50","45,957.81"
"5/27/2024 10:36","GMT-3.0","180","4,885.81","37,331.25"
"5/27/2024 10:36","GMT-3.0","180","4,886.12","49,206.25"
"5/27/2024 10:36","GMT-3.0","180","4,885.78","41,844.53"
"5/27/2024 10:36","GMT-3.0","180","4,885.00","41,521.88"
"5/27/2024 10:36","GMT-3.0","180","4,884.22","43,239.06"
"5/27/2024 10:37","GMT-3.0","180","4,883.44","41,549.22"
"5/27/2024 10:37","GMT-3.0","180","4,882.66","39,790.23"
"5/27/2024 10:37","GMT-3.0","180","4,881.88","32,089.06"
"5/27/2024 10:37","GMT-3.0","180","4,881.56","38,414.06"
"5/27/2024 10:37","GMT-3.0","180","4,881.56","39,918.75"
"5/27/2024 10:37","GMT-3.0","180","4,881.56","37,774.22"
"5/27/2024 10:38","GMT-3.0","180","4,881.56","40,150.00"
"5/27/2024 10:38","GMT-3.0","180","4,881.56","39,911.72"
"5/27/2024 10:38","GMT-3.0","180","4,881.56","39,715.62"
"5/27/2024 10:38","GMT-3.0","180","4,882.22","45,382.29"
"5/27/2024 10:38","GMT-3.0","180","4,883.31","42,976.56"
"5/27/2024 10:38","GMT-3.0","180","4,884.41","43,154.69"
"5/27/2024 10:39","GMT-3.0","180","4,885.50","43,526.56"
"5/27/2024 10:39","GMT-3.0","180","4,886.59","37,853.12"
"5/27/2024 10:39","GMT-3.0","180","4,887.69","46,529.69"
"5/27/2024 10:39","GMT-3.0","180","4,887.84","40,094.53"
"5/27/2024 10:39","GMT-3.0","180","4,887.38","36,578.12"
"5/27/2024 10:39","GMT-3.0","180","4,886.91","36,479.69"
"5/27/2024 10:40","GMT-3.0","180","4,886.44","43,464.06"
"5/27/2024 10:40","GMT-3.0","180","4,885.97","40,283.59"
"5/27/2024 10:40","GMT-3.0","180","4,885.50","34,157.81"
"5/27/2024 10:40","GMT-3.0","180","4,885.22","40,813.28"
"5/27/2024 10:40","GMT-3.0","180","4,885.06","48,800.00"
"5/27/2024 10:40","GMT-3.0","180","4,884.91","40,426.04"
"5/27/2024 10:41","GMT-3.0","180","4,884.75","36,478.12"
"5/27/2024 10:41","GMT-3.0","180","4,884.59","40,871.88"
"5/27/2024 10:41","GMT-3.0","180","4,884.44","41,621.88"
"5/27/2024 10:41","GMT-3.0","180","4,884.19","35,719.53"
"5/27/2024 10:41","GMT-3.0","180","4,883.88","43,060.94"
"5/27/2024 10:41","GMT-3.0","180","4,883.56","42,162.50"
"5/27/2024 10:42","GMT-3.0","180","4,883.25","43,552.34"
"5/27/2024 10:42","GMT-3.0","180","4,882.94","41,417.97"
"5/27/2024 10:42","GMT-3.0","180","4,882.62","41,158.33"
"5/27/2024 10:42","GMT-3.0","180","4,881.94","36,733.98"
"5/27/2024 10:42","GMT-3.0","180","4,881.00","39,751.56"
"5/27/2024 10:42","GMT-3.0","180","4,880.06","43,790.62"
"5/27/2024 10:43","GMT-3.0","180","4,879.12","39,764.06"
"5/27/2024 10:43","GMT-3.0","180","4,878.19","41,425.00"
"5/27/2024 10:43","GMT-3.0","180","4,877.25","43,253.12"
"5/27/2024 10:43","GMT-3.0","180","4,878.66","39,035.55"
"5/27/2024 10:43","GMT-3.0","180","4,881.62","49,500.00"
"5/27/2024 10:43","GMT-3.0","180","4,884.59","40,822.39"
"5/27/2024 10:44","GMT-3.0","180","4,887.56","45,840.62"
"5/27/2024 10:44","GMT-3.0","180","4,890.53","40,677.34"
"5/27/2024 10:44","GMT-3.0","180","4,893.50","48,521.88"
"5/27/2024 10:44","GMT-3.0","180","4,893.47","40,372.66"
"5/27/2024 10:44","GMT-3.0","180","4,891.44","36,706.25"
"5/27/2024 10:44","GMT-3.0","180","4,889.41","38,585.16"
"5/27/2024 10:45","GMT-3.0","180","4,887.38","41,667.97"
"5/27/2024 10:45","GMT-3.0","180","4,885.34","41,188.67"
"5/27/2024 10:45","GMT-3.0","180","4,883.31","40,478.12"
"5/27/2024 10:45","GMT-3.0","180","4,882.31","37,265.23"
"5/27/2024 10:45","GMT-3.0","180","4,882.00","37,648.44"
"5/27/2024 10:45","GMT-3.0","180","4,881.69","43,017.19"
"5/27/2024 10:46","GMT-3.0","180","4,881.38","37,860.94"
"5/27/2024 10:46","GMT-3.0","180","4,881.06","40,433.59"
"5/27/2024 10:46","GMT-3.0","180","4,880.75","41,839.06"
"5/27/2024 10:46","GMT-3.0","180","4,880.25","36,738.80"
"5/27/2024 10:46","GMT-3.0","180","4,879.62","37,927.34"
"5/27/2024 10:46","GMT-3.0","180","4,879.00","42,252.34"
"5/27/2024 10:47","GMT-3.0","180","4,878.38","33,287.50"
"5/27/2024 10:47","GMT-3.0","180","4,877.75","40,417.97"
"5/27/2024 10:47","GMT-3.0","180","4,877.12","42,498.44"
"5/27/2024 10:47","GMT-3.0","180","4,878.38","39,135.16"
"5/27/2024 10:47","GMT-3.0","180","4,880.88","40,221.09"
"5/27/2024 10:47","GMT-3.0","180","4,883.38","38,379.30"
"5/27/2024 10:48","GMT-3.0","180","4,885.88","39,561.72"
"5/27/2024 10:48","GMT-3.0","180","4,888.38","37,993.36"
"5/27/2024 10:48","GMT-3.0","180","4,890.88","34,153.12"
"5/27/2024 10:48","GMT-3.0","180","4,891.03","43,067.71"
"5/27/2024 10:48","GMT-3.0","180","4,889.62","37,265.62"
"5/27/2024 10:48","GMT-3.0","180","4,888.22","37,342.58"
"5/27/2024 10:49","GMT-3.0","180","4,886.81","41,366.67"
"5/27/2024 10:49","GMT-3.0","180","4,885.41","40,547.66"
"5/27/2024 10:49","GMT-3.0","180","4,884.00","39,665.62"
"5/27/2024 10:49","GMT-3.0","180","4,883.16","39,323.44"
"5/27/2024 10:49","GMT-3.0","180","4,882.69","42,155.47"
"5/27/2024 10:49","GMT-3.0","180","4,882.22","40,259.38"
"5/27/2024 10:50","GMT-3.0","180","4,881.75","43,942.19"
"5/27/2024 10:50","GMT-3.0","180","4,881.28","37,677.86"
"5/27/2024 10:50","GMT-3.0","180","4,880.81","40,867.97"
"5/27/2024 10:50","GMT-3.0","180","4,880.91","41,682.42"
"5/27/2024 10:50","GMT-3.0","180","4,881.38","36,703.12"
"5/27/2024 10:50","GMT-3.0","180","4,881.84","44,855.47"
