*Exported on Mon Aug 05 07:54:08 BRT 2024
*
;;G100CP2_LIC110003_MV;G100CP2_PV110007;G100CP2_PV110006;G100CP2_PV110005;G100CP2_FIC420201_SP;G100CP2_FIC420202_SP;G100CP2_FT420201;G100CP2_FT420202
;Description;Controlador Indicador de Nivel CV CONTROLDE ALIMENTACAO DE MOSTO;VAZAO DE MOSTO CALCULADA;AFT DESEJADA NO MOSTO FINAL;AFT DO FS FINAL;Controlador Indicador de Vazao SP ALIMENTACAO DE FS;Controlador Indicador de Vazao SP AGUARDANDO DESCRIÇAO;Transmissor de Vazao AGUARDANDO DESCRIÇAO;Transmissor de Vazao AGUARDANDO DESCRIÇAO
;Data Type;DoubleFloat;DoubleFloat;DoubleFloat;DoubleFloat;DoubleFloat;DoubleFloat;DoubleFloat;DoubleFloat
;Hi Engineering;"100";"0";"0";"0";"60.000";"60.000";"60.000";"60.000"
;Lo Engineering;"0";"0";"0";"0";"0";"0";"0";"0"
;Eng Units;%;kg/h;%;%;kg/h;kg/h;kg/h;kg/h

TimeStamp;Time Zone;G100CP2_LIC110003_MV;G100CP2_PV110007;G100CP2_PV110006;G100CP2_PV110005;G100CP2_FIC420201_SP;G100CP2_FIC420202_SP;G100CP2_FT420201;G100CP2_FT420202
31-07-2024 7:14:42;GMT-3.0;"51,43";"41.093,25";"37,00";"71,28";"21.264,06";"19.658,00";"21.150,62";"19.493,06"
31-07-2024 7:15:42;GMT-3.0;"51,29";"40.973,72";"37,00";"71,28";"21.263,44";"19.715,31";"21.280,69";"19.546,31"
31-07-2024 7:16:42;GMT-3.0;"51,15";"40.868,53";"37,00";"71,28";"21.220,31";"19.739,00";"21.308,94";"19.540,12"
31-07-2024 7:17:42;GMT-3.0;"51,01";"40.837,45";"37,00";"71,28";"21.211,56";"19.673,75";"21.246,94";"19.440,38"
31-07-2024 7:18:42;GMT-3.0;"50,87";"40.860,56";"37,00";"71,28";"21.190,00";"19.621,94";"21.221,81";"19.592,25"
31-07-2024 7:19:42;GMT-3.0;"50,73";"40.823,91";"37,00";"71,28";"21.183,44";"19.637,06";"21.198,94";"19.683,94"
31-07-2024 7:20:42;GMT-3.0;"50,59";"40.833,81";"37,00";"71,28";"21.181,56";"19.643,38";"21.199,75";"19.557,00"
31-07-2024 7:21:42;GMT-3.0;"50,45";"40.814,08";"37,00";"71,28";"21.180,94";"19.654,31";"21.191,56";"19.251,19"
31-07-2024 7:22:42;GMT-3.0;"50,31";"40.813,85";"37,00";"71,28";"21.178,44";"19.654,69";"21.186,31";"19.429,88"
31-07-2024 7:23:42;GMT-3.0;"50,17";"40.762,11";"37,00";"71,28";"21.141,25";"19.641,69";"21.170,31";"19.698,19"
