*Exported on Mon Aug 05 09:03:46 BRT 2024
*
;;G100CP2_LIC110003_MV;G100CP2_PV110007;G100CP2_PV110006;G100CP2_PV110005;G100CP2_FIC420201_SP;G100CP2_FIC420202_SP;G100CP2_FT110003;G100CP2_FT420201;G100CP2_FT420202
;Description;Controlador Indicador de Nivel CV CONTROLDE ALIMENTACAO DE MOSTO;VAZAO DE MOSTO CALCULADA;AFT DESEJADA NO MOSTO FINAL;AFT DO FS FINAL;Controlador Indicador de Vazao SP ALIMENTACAO DE FS;Controlador Indicador de Vazao SP AGUARDANDO DESCRIÇAO;Transmissor de Vazao MOSTO ESTERILIZADOR 2;Transmissor de Vazao AGUARDANDO DESCRIÇAO;Transmissor de Vazao AGUARDANDO DESCRIÇAO
;Data Type;DoubleFloat;DoubleFloat;DoubleFloat;DoubleFloat;DoubleFloat;DoubleFloat;DoubleFloat;DoubleFloat;DoubleFloat
;Hi Engineering;"100";"0";"0";"0";"60.000";"60.000";"100.000";"60.000";"60.000"
;Lo Engineering;"0";"0";"0";"0";"0";"0";"0";"0";"0"
;Eng Units;%;kg/h;%;%;kg/h;kg/h;kg/h;kg/h;kg/h

TimeStamp;Time Zone;G100CP2_LIC110003_MV;G100CP2_PV110007;G100CP2_PV110006;G100CP2_PV110005;G100CP2_FIC420201_SP;G100CP2_FIC420202_SP;G100CP2_FT110003;G100CP2_FT420201;G100CP2_FT420202
31-07-2024 6:55:25;GMT-3.0;"25,00";"0,00";"37,00";"71,28";"0,00";"8.242,41";"0,00";"8.887,78";"8.227,44"
31-07-2024 6:56:25;GMT-3.0;"25,00";"0,00";"37,00";"71,28";"0,00";"8.251,97";"0,00";"8.930,16";"8.226,91"
31-07-2024 6:57:25;GMT-3.0;"25,00";"0,00";"37,00";"71,28";"0,00";"8.244,84";"0,00";"8.909,75";"8.209,50"
31-07-2024 6:58:25;GMT-3.0;"25,00";"0,00";"37,00";"71,28";"0,00";"8.265,25";"0,00";"8.914,81";"8.218,94"
31-07-2024 6:59:25;GMT-3.0;"25,00";"2.092,38";"37,00";"71,28";"3.529,80";"4.675,78";"2.411,72";"5.047,03";"5.495,53"
31-07-2024 7:00:25;GMT-3.0;"25,00";"23.568,16";"37,00";"71,28";"0,00";"26.983,12";"31.101,56";"0,00";"0,00"
31-07-2024 7:01:25;GMT-3.0;"25,00";"30.573,63";"37,00";"71,28";"0,00";"26.983,12";"40.540,62";"0,00";"0,00"
31-07-2024 7:02:25;GMT-3.0;"25,00";"30.576,56";"37,00";"71,28";"0,00";"26.983,12";"40.714,99";"0,00";"0,00"
31-07-2024 7:03:25;GMT-3.0;"25,00";"30.031,05";"37,00";"71,28";"0,00";"26.983,12";"39.998,51";"0,00";"0,00"
31-07-2024 7:04:25;GMT-3.0;"25,00";"30.118,95";"37,00";"71,28";"0,00";"26.983,12";"40.062,73";"0,00";"0,00"
