"TimeStamp","G100CP2_FT420202","G100CP2_FT420201","G100CP2_PV110001","G100CP2_PV110002","G100CP2_PV110007","G100CP2_LT110003","G100CP2_LIC110003_MV","G100CP2_PV110007","G100CP2_FIC420201_SP","G100CP2_FIC420202_SP","G100CPU_M1WT100010","G100CP2_DT420201","G100CP2_PV110003","G100CP2_PV110017","G100CP2_SET110093","G100CP2_SET110094","G100CP2_FT110003"
"8/1/2024 15:19","16,835.62","20,552.38","107,620.22","93,605.66","37,515.93","67.47","43.81","37,515.93","20,504.50","17,015.12","131,805.00","1,426.00","53.48","201,225.88","71.3","39","39,989.00"
"8/1/2024 15:20","16,804.38","20,513.12","107,956.48","93,884.19","37,403.34","67.31","43.59","37,403.34","20,441.88","16,984.75","131,330.00","1,425.99","53.49","201,840.67","71.3","39","39,989.94"
"8/1/2024 15:21","16,889.38","20,454.62","108,297.52","94,166.94","37,283.35","67.14","43.36","37,283.35","20,401.00","16,906.12","131,568.00","1,425.88","53.49","202,464.47","71.3","39","39,990.88"
"8/1/2024 15:22","16,973.12","20,389.38","108,643.38","94,453.49","37,215.82","66.93","43.14","37,215.82","20,352.62","16,891.62","131,271.00","1,426.00","53.49","203,096.88","71.3","39","39,991.81"
"8/1/2024 15:23","17,048.75","20,337.75","108,982.61","94,734.43","37,125.40","66.72","42.92","37,125.40","20,306.50","16,857.12","131,033.00","1,426.00","53.5","203,717.03","71.3","39","39,992.75"
"8/1/2024 15:24","16,813.12","20,299.38","109,321.13","95,015.07","37,035.00","66.52","42.69","37,035.00","20,256.50","16,811.50","130,795.00","1,426.00","53.5","204,336.20","71.3","39","39,993.69"
"8/1/2024 15:25","16,737.50","20,228.62","109,658.84","95,294.55","36,956.64","66.26","42.47","36,956.64","20,220.50","16,783.50","130,795.00","1,426.00","53.5","204,953.39","71.3","39","39,994.62"
"8/1/2024 15:26","16,731.88","20,183.50","109,995.80","95,574.08","36,850.32","66","42.25","36,850.32","20,185.00","16,729.38","130,558.00","1,425.99","53.51","205,569.88","71.3","39","39,995.56"
"8/1/2024 15:27","16,604.38","20,149.12","110,332.00","95,852.66","36,796.75","65.72","42.02","36,796.75","20,122.75","16,691.25","130,498.00","1,425.88","53.51","206,184.66","71.3","39","39,996.50"
"8/1/2024 15:28","16,548.75","20,103.12","110,667.64","96,130.86","36,742.73","65.43","42.01","36,742.73","20,090.00","16,660.38","130,142.00","1,425.88","53.51","206,798.50","71.3","39","39,996.50"
"8/1/2024 15:29","16,682.50","20,110.50","111,008.18","96,413.15","36,665.00","65.13","42.11","36,665.00","20,058.88","16,612.00","130,023.00","1,426.00","53.52","207,421.33","71.3","39","39,995.88"
"8/1/2024 15:30","16,639.38","20,016.75","111,331.38","96,681.17","36,599.28","64.84","42.21","36,599.28","20,035.62","16,594.75","129,786.00","1,425.99","53.52","208,012.56","71.3","39","39,995.25"
"8/1/2024 15:31","16,505.62","20,011.75","111,670.66","96,961.97","36,546.25","64.53","42.31","36,546.25","19,990.75","16,585.50","129,845.00","1,425.88","53.53","208,632.62","71.3","39","39,994.62"
"8/1/2024 15:32","16,497.50","19,992.62","111,998.31","97,233.36","36,502.30","64.2","42.41","36,502.30","19,959.75","16,553.62","129,548.00","1,426.00","53.53","209,231.67","71.3","39","39,994.00"
"8/1/2024 15:33","16,453.12","19,940.50","112,331.06","97,509.38","36,419.38","63.86","42.5","36,419.38","19,941.38","16,508.75","129,370.00","1,425.99","53.53","209,840.44","71.3","39","39,993.38"
"8/1/2024 15:34","16,374.38","19,942.12","112,668.87","97,789.63","36,419.91","63.53","42.6","36,419.91","19,921.75","16,497.62","129,014.00","1,425.88","53.53","210,458.50","71.3","39","39,992.75"
"8/1/2024 15:35","16,458.75","19,883.00","113,006.29","98,068.98","36,311.71","63.16","42.7","36,311.71","19,898.38","16,481.62","128,895.00","1,425.88","53.54","211,075.27","71.3","39","39,992.12"
"8/1/2024 15:36","16,544.38","19,894.50","113,332.33","98,339.11","36,343.28","62.8","42.8","36,343.28","19,874.00","16,466.00","128,835.00","1,425.88","53.54","211,671.44","71.3","39","39,991.50"
"8/1/2024 15:37","16,602.50","19,837.88","113,663.54","98,613.41","36,297.50","62.44","42.9","36,297.50","19,855.12","16,437.75","128,598.00","1,425.88","53.54","212,276.95","71.3","39","39,990.88"
"8/1/2024 15:38","16,415.00","19,867.00","113,994.41","98,887.38","36,265.25","62.08","43","36,265.25","19,841.00","16,438.38","128,538.00","1,425.87","53.55","212,881.78","71.3","39","39,990.62"
"8/1/2024 15:39","16,326.88","19,823.88","114,325.12","99,161.54","36,249.34","61.69","43.1","36,249.34","19,844.38","16,439.12","128,182.00","1,425.82","53.55","213,486.66","71.3","39","39,990.62"
"8/1/2024 15:40","16,357.50","19,822.38","114,650.14","99,430.45","36,206.02","61.32","43.19","36,206.02","19,829.00","16,425.75","127,944.00","1,425.87","53.55","214,080.59","71.3","39","39,990.62"
"8/1/2024 15:41","16,300.00","19,794.50","114,980.55","99,704.38","36,219.93","60.93","43.29","36,219.93","19,818.38","16,407.50","127,944.00","1,425.81","53.56","214,684.94","71.3","39","39,990.62"
"8/1/2024 15:42","16,358.12","19,797.75","115,321.89","99,987.08","36,207.69","60.55","43.39","36,207.69","19,822.38","16,413.50","127,766.00","1,425.81","53.56","215,308.97","71.3","39","39,990.62"
"8/1/2024 15:43","16,366.88","19,841.88","115,646.65","100,256.09","36,265.55","60.16","43.49","36,265.55","19,824.38","16,435.38","127,647.00","1,425.81","53.56","215,902.75","71.3","39","39,990.62"
"8/1/2024 15:44","16,295.62","19,797.75","115,976.95","100,529.52","36,233.42","59.77","43.59","36,233.42","19,828.50","16,439.12","127,351.00","1,425.81","53.57","216,506.47","71.3","39","39,990.62"
"8/1/2024 15:45","16,428.12","19,804.88","116,307.27","100,802.91","36,274.24","59.38","43.69","36,274.24","19,824.50","16,432.62","127,113.00","1,425.81","53.57","217,110.19","71.3","39","39,990.62"
"8/1/2024 15:46","16,506.25","19,849.38","116,643.26","101,081.33","36,274.75","58.99","43.78","36,274.75","19,828.00","16,421.00","126,875.00","1,425.81","53.57","217,724.59","71.3","39","39,990.62"
"8/1/2024 15:47","16,474.38","19,857.75","116,962.85","101,345.92","36,301.68","58.62","43.88","36,301.68","19,831.38","16,435.38","126,935.00","1,425.81","53.58","218,308.78","71.3","39","39,990.62"
"8/1/2024 15:48","16,366.25","19,844.12","117,293.71","101,619.52","36,295.14","58.25","43.98","36,295.14","19,852.50","16,455.62","126,697.00","1,425.80","53.58","218,913.22","71.3","39","39,991.38"
"8/1/2024 15:49","16,441.25","19,834.38","117,630.32","101,897.99","36,333.30","57.86","44.08","36,333.30","19,869.62","16,456.50","126,341.00","1,425.69","53.58","219,528.31","71.3","39","39,992.62"
"8/1/2024 15:50","16,383.12","19,863.50","117,956.09","102,167.93","36,356.57","57.48","44.18","36,356.57","19,913.00","16,467.38","126,163.00","1,425.70","53.59","220,124.03","71.3","39","39,993.88"
"8/1/2024 15:51","16,345.00","19,933.88","118,298.82","102,451.81","36,414.52","57.11","44.28","36,414.52","19,937.12","16,496.62","126,044.00","1,425.81","53.59","220,750.62","71.3","39","39,995.12"
"8/1/2024 15:52","16,524.38","19,900.25","118,619.83","102,717.23","36,473.75","56.75","44.38","36,473.75","19,948.88","16,513.88","125,687.00","1,425.80","53.59","221,337.06","71.3","39","39,996.38"
"8/1/2024 15:53","16,617.50","19,950.00","118,952.31","102,992.67","36,499.32","56.42","44.47","36,499.32","19,968.38","16,510.00","125,747.00","1,425.70","53.6","221,944.98","71.3","39","39,997.62"
"8/1/2024 15:54","16,535.62","19,987.00","119,290.70","103,272.84","36,539.63","56.08","44.57","36,539.63","20,007.38","16,543.25","125,509.00","1,425.81","53.6","222,563.53","71.3","39","39,998.88"
"8/1/2024 15:55","16,502.50","20,034.88","119,618.59","103,544.67","36,624.07","55.75","44.67","36,624.07","20,052.38","16,582.38","125,272.00","1,425.81","53.6","223,163.27","71.3","39","40,000.12"
"8/1/2024 15:56","16,597.50","20,050.38","119,963.72","103,830.28","36,724.71","55.42","44.77","36,724.71","20,085.00","16,604.25","125,034.00","1,425.80","53.6","223,794.00","71.3","39","40,001.38"
"8/1/2024 15:57","16,557.50","20,110.75","120,287.20","104,098.12","36,776.62","55.13","44.87","36,776.62","20,114.50","16,633.50","125,034.00","1,425.69","53.61","224,385.31","71.3","39","40,002.62"
"8/1/2024 15:58","16,393.75","20,099.25","120,622.41","104,375.69","36,843.37","54.83","44.97","36,843.37","20,169.25","16,663.12","124,915.00","1,425.69","53.61","224,998.09","71.3","39","40,001.81"
"8/1/2024 15:59","16,635.62","20,164.62","120,969.43","104,662.67","36,915.10","54.56","45.06","36,915.10","20,205.50","16,707.75","124,737.00","1,425.69","53.61","225,632.09","71.3","39","39,999.62"
"8/1/2024 16:00","16,691.88","20,230.62","121,294.74","104,931.73","36,989.69","54.31","45.16","36,989.69","20,235.88","16,755.62","124,500.00","1,425.69","53.62","226,226.47","71.3","39","39,997.44"
"8/1/2024 16:01","16,604.38","20,261.25","121,632.02","105,211.03","37,048.98","54.05","45.26","37,048.98","20,302.12","16,779.12","124,381.00","1,425.70","53.62","226,843.06","71.3","39","39,995.25"
"8/1/2024 16:02","16,751.88","20,298.12","121,970.05","105,490.62","37,151.33","53.82","45.36","37,151.33","20,321.75","16,820.25","124,084.00","1,425.81","53.62","227,460.67","71.3","39","39,993.06"
"8/1/2024 16:03","16,881.88","20,332.12","122,308.77","105,770.69","37,308.64","53.58","45.46","37,308.64","20,368.00","16,866.75","123,906.00","1,425.80","53.63","228,079.47","71.3","39","39,990.88"
"8/1/2024 16:04","16,915.00","20,399.12","122,654.04","106,056.57","37,323.74","53.38","45.56","37,323.74","20,427.62","16,891.12","123,727.00","1,425.69","53.63","228,710.61","71.3","39","39,988.69"
"8/1/2024 16:05","16,943.75","20,456.25","122,994.43","106,338.12","37,468.83","53.21","45.66","37,468.83","20,470.62","16,938.25","123,609.00","1,425.69","53.63","229,332.55","71.3","39","39,986.50"
"8/1/2024 16:06","16,944.38","20,498.50","123,335.66","106,620.96","37,505.24","53.05","45.75","37,505.24","20,526.00","16,986.75","123,430.00","1,425.70","53.63","229,956.62","71.3","39","39,984.31"
"8/1/2024 16:07","16,952.50","20,550.25","123,677.77","106,904.15","37,620.30","52.9","45.85","37,620.30","20,583.75","17,018.00","123,312.00","1,425.80","53.64","230,581.91","71.3","39","39,982.12"
"8/1/2024 16:08","16,941.88","20,618.50","124,015.01","107,183.88","37,725.36","52.77","45.95","37,725.36","20,640.00","17,052.50","123,015.00","1,425.69","53.64","231,198.88","71.3","39","39,981.44"
"8/1/2024 16:09","17,029.38","20,649.38","124,370.38","107,477.70","37,818.97","52.65","46.05","37,818.97","20,689.38","17,098.25","122,836.00","1,425.69","53.64","231,848.08","71.3","39","39,981.75"
"8/1/2024 16:10","17,182.50","20,688.00","124,709.48","107,758.16","37,933.75","52.54","46.15","37,933.75","20,744.50","17,156.62","122,658.00","1,425.69","53.65","232,467.66","71.3","39","39,982.06"
"8/1/2024 16:11","17,160.00","20,781.62","125,055.20","108,043.97","38,040.95","52.46","46.25","38,040.95","20,788.88","17,218.50","122,421.00","1,425.70","53.65","233,099.16","71.3","39","39,982.38"
"8/1/2024 16:12","17,141.25","20,831.88","125,407.66","108,335.13","38,132.31","52.38","46.34","38,132.31","20,859.88","17,246.00","122,361.00","1,425.80","53.65","233,742.80","71.3","39","39,982.69"
"8/1/2024 16:13","17,300.62","20,873.50","125,749.47","108,617.48","38,213.87","52.34","46.44","38,213.87","20,909.38","17,313.25","122,183.00","1,425.69","53.65","234,366.95","71.3","39","39,983.00"
"8/1/2024 16:14","17,295.62","20,951.50","126,092.18","108,900.62","38,353.99","52.31","46.54","38,353.99","20,979.88","17,352.75","121,827.00","1,425.69","53.66","234,992.80","71.3","39","39,983.31"
"8/1/2024 16:15","36,270.25","0","126,317.00","109,331.23","38,436.49","52.72","46.64","38,436.49","0","26,983.12","121,708.00","1,425.69","53.6","235,648.23","71.3","39","39,983.62"
"8/1/2024 16:16","37,314.25","0","126,317.00","109,937.94","38,525.28","53.76","46.74","38,525.28","0","26,983.12","121,470.00","1,425.69","53.47","236,254.94","71.3","39","39,983.94"
"8/1/2024 16:17","37,889.25","0","126,317.00","110,559.59","38,594.48","53.79","46.84","38,594.48","0","26,983.12","121,292.00","1,425.69","53.33","236,876.59","71.3","39","39,984.25"
"8/1/2024 16:18","0","0","126,317.00","111,132.60","38,670.82","53.01","46.94","38,670.82","0","26,983.12","121,233.00","1,425.70","53.2","237,449.59","71.3","39","39,955.22"
"8/1/2024 16:19","0","0","126,317.00","111,132.60","38,965.92","46.05","47.84","38,965.92","0","26,983.12","120,995.00","1,425.88","53.2","237,449.59","71.3","39","39,906.63"
"8/1/2024 16:20","0","0","126,317.00","111,132.60","39,282.15","39.09","49.27","39,282.15","0","26,983.12","120,876.00","1,426.00","53.2","237,449.59","71.3","39","39,858.04"
"8/1/2024 16:21","0","0","126,317.00","111,132.60","39,732.50","32.15","50.71","39,732.50","0","26,983.12","120,758.00","1,426.01","53.2","237,449.59","71.3","39","39,809.45"
"8/1/2024 16:22","0","0","126,317.00","111,132.60","40,277.54","25.23","52.14","40,277.54","0","26,983.12","120,461.00","1,426.18","53.2","237,449.59","71.3","39","39,760.86"
"8/1/2024 16:23","0","0","126,317.00","111,132.60","40,395.87","18.5","53.58","40,395.87","0","26,983.12","120,223.00","1,426.12","53.2","237,449.59","71.3","39","39,505.62"
"8/1/2024 16:24","0","0","126,317.00","111,132.60","40,269.92","12.22","55.01","40,269.92","0","26,983.12","120,104.00","1,426.11","53.2","237,449.59","71.3","39","38,891.76"
"8/1/2024 16:25","37,604.38","0","126,317.00","111,437.70","41,657.06","9.13","56.45","41,657.06","0","39,975.00","119,807.00","1,425.87","53.13","237,754.69","71.3","39","39,403.12"
"8/1/2024 16:26","38,048.12","0","126,317.00","112,081.98","42,840.75","9.25","57.88","42,840.75","0","39,975.00","119,688.00","1,425.81","52.99","238,398.97","71.3","39","39,914.49"
"8/1/2024 16:27","38,153.12","0","126,317.00","112,706.04","43,730.84","9.27","59.32","43,730.84","0","39,975.00","119,688.00","1,425.81","52.85","239,023.03","71.3","39","40,142.96"
"8/1/2024 16:28","38,150.62","0","126,317.00","113,341.19","44,041.25","8.97","59.79","44,041.25","0","39,975.00","119,510.00","1,425.81","52.71","239,658.19","71.3","39","40,123.89"
"8/1/2024 16:29","38,025.00","0","126,317.00","113,976.18","44,061.88","8.49","59.79","44,061.88","0","39,975.00","119,213.00","1,425.81","52.57","240,293.19","71.3","39","40,104.82"
"8/1/2024 16:30","38,008.12","0","126,317.00","114,610.55","43,927.81","8.03","59.79","43,927.81","0","39,975.00","118,738.00","1,425.81","52.43","240,927.55","71.3","39","40,085.75"
"8/1/2024 16:31","38,075.62","0","126,317.00","115,245.19","43,965.62","7.59","59.79","43,965.62","0","39,975.00","118,798.00","1,425.81","52.29","241,562.19","71.3","39","40,066.68"
"8/1/2024 16:32","38,089.38","0","126,317.00","115,879.90","43,948.44","7.27","59.79","43,948.44","0","39,975.00","118,679.00","1,425.81","52.15","242,196.91","71.3","39","40,047.62"
"8/1/2024 16:33","38,048.12","0","126,317.00","116,513.52","43,948.44","6.84","59.79","43,948.44","0","39,975.00","118,619.00","1,425.80","52.02","242,830.53","71.3","39","40,028.55"
"8/1/2024 16:34","37,090.74","0","126,317.00","117,157.16","43,975.94","6.54","59.79","43,975.94","0","39,975.00","118,263.00","1,425.71","51.88","243,474.16","71.3","39","40,009.48"
"8/1/2024 16:35","27,430.62","0","126,317.00","117,683.99","37,919.06","9.45","59.79","37,919.06","0","26,983.12","118,144.00","1,426.00","51.77","244,001.00","71.3","39","34,739.06"
"8/1/2024 16:36","27,058.50","0","126,317.00","118,142.56","42,057.81","14.17","59.79","42,057.81","0","26,983.12","117,847.00","1,425.99","51.67","244,459.56","71.3","39","38,234.38"
"8/1/2024 16:37","27,115.25","0","126,317.00","118,591.97","43,690.62","18.93","59.79","43,690.62","0","26,983.12","117,788.00","1,425.88","51.58","244,908.97","71.3","39","39,725.59"
"8/1/2024 16:38","27,101.00","0","126,317.00","119,041.78","44,213.12","23.62","59.79","44,213.12","0","26,983.12","117,550.00","1,425.99","51.48","245,358.78","71.3","39","40,137.88"
"8/1/2024 16:39","27,365.09","0","126,317.00","119,491.57","44,140.94","28.4","59.79","44,140.94","0","26,983.12","117,491.00","1,425.88","51.39","245,808.56","71.3","39","40,123.21"
"8/1/2024 16:40","27,129.00","0","126,317.00","119,945.07","44,065.31","33.3","59.79","44,065.31","0","26,983.12","117,313.00","1,426.00","51.29","246,262.06","71.3","39","40,108.54"
"8/1/2024 16:41","27,050.62","0","126,317.00","120,387.52","44,099.69","38.07","59.79","44,099.69","0","26,983.12","117,134.00","1,425.99","51.2","246,704.52","71.3","39","40,093.87"
"8/1/2024 16:42","26,990.25","0","126,317.00","120,836.83","44,030.94","42.84","59.79","44,030.94","0","26,983.12","116,897.00","1,425.88","51.11","247,153.83","71.3","39","40,079.20"
"8/1/2024 16:43","26,847.75","0","126,317.00","121,285.95","44,024.06","47.6","59.79","44,024.06","0","26,983.12","116,719.00","1,426.00","51.02","247,602.94","71.3","39","40,064.53"
"8/1/2024 16:44","26,786.25","0","126,317.00","121,750.62","44,017.19","52.37","59.79","44,017.19","0","26,983.12","116,540.00","1,426.00","50.92","248,067.62","71.3","39","40,049.86"
"8/1/2024 16:45","26,965.12","0","126,317.00","122,200.50","43,970.32","57.14","59.79","43,970.32","0","26,983.12","116,362.00","1,426.01","50.83","248,517.50","71.3","39","40,035.19"
"8/1/2024 16:46","6,914.25","0","126,317.00","122,541.99","43,891.31","61.13","59.79","43,891.31","0","26,983.12","116,065.00","1,426.13","50.76","248,859.00","71.3","39","40,020.52"
"8/1/2024 16:47","6,646.50","0","126,317.00","122,541.99","44,492.59","62.25","59.79","44,492.59","0","26,983.12","115,947.00","1,426.19","50.76","248,859.00","71.3","39","40,510.83"
"8/1/2024 16:48","6,719.38","0","126,317.00","122,541.99","43,896.64","63.45","59.79","43,896.64","0","26,983.12","115,709.00","1,426.19","50.76","248,859.00","71.3","39","40,050.00"
"8/1/2024 16:49","6,710.62","0","126,317.00","122,541.99","43,764.67","64.62","59.79","43,764.67","0","26,983.12","115,590.00","1,426.20","50.76","248,859.00","71.3","39","40,050.00"
"8/1/2024 16:50","0","0","126,317.00","122,541.99","6,822.66","55.76","25","6,822.66","0","26,983.12","115,471.00","1,426.30","50.76","248,859.00","71.3","39","9,096.88"
"8/1/2024 16:51","0","0","126,317.00","122,541.99","6,459.38","41.35","25","6,459.38","0","26,983.12","115,353.00","1,426.13","50.76","248,859.00","71.3","39","8,461.72"
"8/1/2024 16:52","0","0","126,317.00","122,541.99","5,442.19","28.45","25","5,442.19","0","26,983.12","115,056.00","1,426.19","50.76","248,859.00","71.3","39","7,055.80"
"8/1/2024 16:53","0","0","126,317.00","122,541.99","4,875.00","16.97","25","4,875.00","0","26,983.12","114,937.00","1,426.19","50.76","248,859.00","71.3","39","6,427.81"
"8/1/2024 16:54","0","0","126,317.00","122,541.99","4,260.94","6.76","25","4,260.94","0","26,983.12","114,818.00","1,426.19","50.76","248,859.00","71.3","39","5,698.12"
"8/1/2024 16:55","0","0","126,317.00","122,541.99","0","0.81","25","0","0","26,983.12","114,521.00","1,426.19","50.76","248,859.00","71.3","39","0"
"8/1/2024 16:56","0","0","126,317.00","122,541.99","0","0.84","25","0","0","26,983.12","114,402.00","1,426.19","50.76","248,859.00","71.3","39","0"
"8/1/2024 16:57","0","0","126,317.00","122,541.99","0","0.83","25","0","0","26,983.12","114,105.00","1,426.19","50.76","248,859.00","71.3","39","0"
"8/1/2024 16:58","0","0","126,317.00","122,541.99","0","0.82","25","0","0","26,983.12","113,987.00","1,426.19","50.76","248,859.00","71.3","39","0"
"8/1/2024 16:59","0","0","126,317.00","122,541.99","0","0.84","25","0","0","26,983.12","113,927.00","1,426.19","50.76","248,859.00","71.3","39","0"
"8/1/2024 17:00","0","0","126,317.00","122,541.99","0","0.83","25","0","0","26,983.12","113,690.00","1,426.19","50.76","248,859.00","71.3","39","0"
"8/1/2024 17:01","0","0","126,317.00","122,541.99","0","0.8","25","0","0","26,983.12","113,452.00","1,426.19","50.76","248,859.00","71.3","39","0"
"8/1/2024 17:02","0","0","126,317.00","122,541.99","0","0.82","25","0","0","26,983.12","113,214.00","1,426.18","50.76","248,859.00","71.3","39","0"
"8/1/2024 17:03","0","0","126,317.00","122,541.99","0","0.84","25","0","0","26,983.12","113,096.00","1,426.01","50.76","248,859.00","71.3","39","0"
"8/1/2024 17:04","0","0","126,317.00","122,541.99","0","0.81","25","0","0","26,983.12","112,917.00","1,426.12","50.76","248,859.00","71.3","39","0"
"8/1/2024 17:05","0","0","126,317.00","122,541.99","0","0.81","25","0","0","26,983.12","112,502.00","1,426.00","50.76","248,859.00","71.3","39","0"
"8/1/2024 17:06","0","0","126,317.00","122,541.99","0","0.82","25","0","0","26,983.12","112,502.00","1,426.00","50.76","248,859.00","71.3","39","0"
"8/1/2024 17:07","0","0","126,317.00","122,541.99","0","0.81","25","0","0","26,983.12","112,323.00","1,426.00","50.76","248,859.00","71.3","39","0"
"8/1/2024 17:08","0","0","126,317.00","122,541.99","0","0.81","25","0","0","26,983.12","112,205.00","1,425.99","50.76","248,859.00","71.3","39","0"
"8/1/2024 17:09","0","0","126,317.00","122,541.99","0","0.8","25","0","0","26,983.12","111,967.00","1,425.88","50.76","248,859.00","71.3","39","0"
"8/1/2024 17:10","0","0","126,317.00","122,541.99","0","0.82","25","0","0","26,983.12","111,848.00","1,425.88","50.76","248,859.00","71.3","39","0"
"8/1/2024 17:11","0","0","126,317.00","122,541.99","578.91","0.81","25","578.91","0","26,983.12","111,551.00","1,426.00","50.76","248,859.00","71.3","39","787.5"
"8/1/2024 17:12","0","0","126,317.00","122,541.99","0","0.8","25","0","0","26,983.12","111,551.00","1,426.00","50.76","248,859.00","71.3","39","0"
"8/1/2024 17:13","0","0","126,317.00","122,541.99","0","0.8","25","0","0","26,983.12","111,135.00","1,426.00","50.76","248,859.00","71.3","39","0"
"8/1/2024 17:14","0","0","126,317.00","122,541.99","0","0.79","25","0","0","26,983.12","110,957.00","1,426.01","50.76","248,859.00","71.3","39","0"
"8/1/2024 17:15","0","0","0","0","0","0.8","25","0","0","26,983.12","110,957.00","1,426.12","50.76","0","71.3","39","0"
"8/1/2024 17:16","0","0","0","0","0","1.42","25","0","0","26,983.12","110,720.00","1,426.00","50.76","0","71.3","39","0"
"8/1/2024 17:17","0","0","0","0","0","7.78","25","0","0","26,983.12","110,601.00","1,426.00","50.76","0","71.3","39","0"
"8/1/2024 17:18","0","0","0","0","16,715.62","13.18","25","16,715.62","0","26,983.12","110,542.00","1,426.00","50.76","0","71.3","39","22,553.12"
"8/1/2024 17:19","0","0","0","0","35,899.22","12.16","25","35,899.22","0","26,983.12","110,185.00","1,426.00","50.76","0","71.3","39","41,921.88"
"8/1/2024 17:20","0","0","0","0","38,301.56","11.29","25","38,301.56","0","26,983.12","110,066.00","1,426.00","50.76","0","71.3","39","51,028.67"
"8/1/2024 17:21","0","0","0","0","38,519.53","10.46","25","38,519.53","0","26,983.12","109,888.00","1,426.00","50.76","0","71.3","39","51,342.53"
"8/1/2024 17:22","0","0","0","0","39,904.68","9.52","25","39,904.68","0","26,983.12","109,651.00","1,426.00","50.76","0","71.3","39","53,101.79"
"8/1/2024 17:23","0","0","0","0","40,071.09","7.92","25","40,071.09","0","26,983.12","109,532.00","1,426.01","50.76","0","71.3","39","53,443.30"
"8/1/2024 17:24","0","0","0","0","39,892.97","6.15","25","39,892.97","0","26,983.12","109,235.00","1,426.12","50.76","0","71.3","39","53,108.48"
"8/1/2024 17:25","0","0","0","0","40,319.53","6.66","25","40,319.53","0","26,983.12","109,057.00","1,426.12","50.76","0","71.3","39","53,680.52"
"8/1/2024 17:26","0","0","0","0","40,221.09","4.76","25","40,221.09","0","26,983.12","108,760.00","1,426.12","50.76","0","71.3","39","53,654.32"
"8/1/2024 17:27","0","0","0","0","40,228.12","2.81","25","40,228.12","0","26,983.12","108,641.00","1,426.12","50.76","0","71.3","39","53,628.12"
"8/1/2024 17:28","0","0","0","0","35,967.19","7.53","25","35,967.19","0","26,983.12","108,284.00","1,426.14","50.76","0","71.3","39","47,956.25"
"8/1/2024 17:29","0","0","0","0","40,115.62","4.78","25","40,115.62","0","26,983.12","108,344.00","1,426.32","50.76","0","71.3","39","50,753.12"
"8/1/2024 17:30","0","0","0","0","0","0.23","25","0","0","26,983.12","108,106.00","1,426.38","50.76","0","71.3","39","0"
"8/1/2024 17:31","0","0","0","0","0","0.32","25","0","0","26,983.12","107,928.00","1,426.49","50.76","0","71.3","39","0"
"8/1/2024 17:32","0","0","0","0","0","3.93","25","0","0","26,983.12","107,691.00","1,426.38","50.76","0","71.3","39","0"
"8/1/2024 17:33","0","0","0","0","0","9.21","25","0","0","26,983.12","107,394.00","1,426.38","50.76","0","71.3","39","0"
"8/1/2024 17:34","0","0","0","0","0","14.48","25","0","0","26,983.12","107,334.00","1,426.38","50.76","0","71.3","39","0"
"8/1/2024 17:35","0","0","0","0","0","20.03","25","0","0","26,983.12","106,978.00","1,426.37","50.76","0","71.3","39","0"
"8/1/2024 17:36","0","0","0","0","42,227.34","23.96","25","42,227.34","0","26,983.12","106,800.00","1,426.31","50.76","0","71.3","39","56,303.12"
"8/1/2024 17:37","0","0","0","0","43,094.53","26.62","25","43,094.53","0","26,983.12","106,621.00","1,426.32","50.76","0","71.3","39","57,468.75"
"8/1/2024 17:38","0","0","0","0","43,155.47","29.47","25","43,155.47","0","26,983.12","106,621.00","1,426.37","50.76","0","71.3","39","57,515.62"
"8/1/2024 17:39","0","0","0","0","43,162.50","29.48","25","43,162.50","0","26,983.12","106,384.00","1,426.31","50.76","0","71.3","39","57,562.50"
"8/1/2024 17:40","0","0","0","0","43,134.37","29.44","25","43,134.37","0","26,983.12","106,265.00","1,426.31","50.76","0","71.3","39","57,609.38"
"8/1/2024 17:41","0","0","0","0","45,670.31","29.57","25","45,670.31","0","26,983.12","105,968.00","1,426.31","50.76","0","71.3","39","60,871.51"
"8/1/2024 17:42","0","0","0","0","45,630.47","29.54","25","45,630.47","0","26,983.12","105,849.00","1,426.31","50.76","0","71.3","39","60,795.50"
"8/1/2024 17:43","0","0","0","0","45,611.72","29.48","25","45,611.72","0","26,983.12","105,315.00","1,426.31","50.76","0","71.3","39","60,799.88"
"8/1/2024 17:44","0","0","0","0","45,625.78","29.54","25","45,625.78","0","26,983.12","105,434.00","1,426.31","50.76","0","71.3","39","60,804.25"
"8/1/2024 17:45","0","0","0","0","45,578.91","29.58","25","45,578.91","0","26,983.12","105,255.00","1,426.31","50.76","0","71.3","39","60,808.62"
"8/1/2024 17:46","0","0","0","0","45,653.91","29.54","25","45,653.91","0","26,983.12","104,780.00","1,426.31","50.76","0","71.3","39","60,813.00"
"8/1/2024 17:47","0","0","0","0","45,630.47","29.57","25","45,630.47","0","26,983.12","104,780.00","1,426.31","50.76","0","71.3","39","60,817.38"
"8/1/2024 17:48","0","0","0","0","45,632.81","29.55","25","45,632.81","0","26,983.12","104,483.00","1,426.32","50.76","0","71.3","39","60,821.75"
"8/1/2024 17:49","0","0","0","0","45,639.84","29.5","25","45,639.84","0","26,983.12","104,305.00","1,426.37","50.76","0","71.3","39","60,826.12"
"8/1/2024 17:50","0","0","0","0","45,672.66","29.57","25","45,672.66","0","26,983.12","104,127.00","1,426.32","50.76","0","71.3","39","60,830.50"
